GRID_ID,WKT
ALK-3183,"MultiPolygon (((-4.25402509 50.98418558, -4.25538715 50.98258539, -4.2582636 50.98252982, -4.25977818 50.98407444, -4.25841622 50.98567468, -4.25553958 50.98573026, -4.25402509 50.98418558)))"
ANI-3197,"MultiPolygon (((-4.03633453 50.94411612, -4.03770297 50.94251835, -4.04057733 50.94246813, -4.04208345 50.94401568, -4.04071512 50.94561351, -4.03784056 50.94566373, -4.03633453 50.94411612)))"
ALF-3218,"MultiPolygon (((-4.27030903 50.87526914, -4.27166746 50.87366876, -4.27453716 50.87361286, -4.27604862 50.87515734, -4.27469032 50.87675777, -4.27182042 50.87681367, -4.27030903 50.87526914)))"
ALW-3199,"MultiPolygon (((-4.19986816 50.93485328, -4.2012307 50.93325369, -4.20410418 50.93319949, -4.20561531 50.93474487, -4.20425289 50.93634452, -4.20137922 50.93639873, -4.19986816 50.93485328)))"
ANG-3222,"MultiPolygon (((-4.04151452 50.86533082, -4.04288057 50.863733, -4.04575008 50.86368273, -4.04725374 50.86523027, -4.04588779 50.86682814, -4.04301809 50.86687842, -4.04151452 50.86533082)))"
ALB-3196,"MultiPolygon (((-4.29092296 50.94411977, -4.29228261 50.94251916, -4.29515651 50.94246271, -4.29667096 50.94400687, -4.29531141 50.94560753, -4.29243732 50.94566398, -4.29092296 50.94411977)))"
ALX-3241,"MultiPolygon (((-4.18943139 50.80441363, -4.19079059 50.80281417, -4.19365611 50.80276031, -4.19516261 50.8043059, -4.19380352 50.80590541, -4.19093781 50.80595928, -4.18943139 50.80441363)))"
AMZ-3182,"MultiPolygon (((-4.07731368 50.99218461, -4.07868207 50.99058637, -4.08155931 50.99053513, -4.08306835 50.99208211, -4.08170008 50.9936804, -4.07882264 50.99373165, -4.07731368 50.99218461)))"
AMH-3225,"MultiPolygon (((-4.14875727 50.8555356, -4.1501193 50.8539366, -4.15298802 50.8538837, -4.1544949 50.8554298, -4.15313297 50.85702885, -4.15026405 50.85708176, -4.14875727 50.8555356)))"
AMI-3203,"MultiPolygon (((-4.1475626 50.92323566, -4.14892662 50.92163665, -4.15179949 50.92158373, -4.15330853 50.92312981, -4.15194462 50.92472885, -4.14907156 50.92478177, -4.1475626 50.92323566)))"
