GRID_ID,WKT
ARX-3343,"MultiPolygon (((-3.50834779 50.49414132, -3.50972157 50.4925496, -3.51256931 50.49251265, -3.51404347 50.49406742, -3.5126698 50.49565919, -3.50982187 50.49569614, -3.50834779 50.49414132)))"
ASI-3368,"MultiPolygon (((-3.45888673 50.41450163, -3.46025992 50.41291048, -3.463103 50.41287475, -3.46457307 50.41443015, -3.46319998 50.41602135, -3.46035671 50.41605709, -3.45888673 50.41450163)))"
ARZ-3337,"MultiPolygon (((-3.50040224 50.513131, -3.50177684 50.51153936, -3.5046258 50.51150257, -3.50610034 50.5130574, -3.50472583 50.51464908, -3.50187668 50.51468589, -3.50040224 50.513131)))"
ASH-3369,"MultiPolygon (((-3.463103 50.41287475, -3.46447601 50.41128356, -3.46731898 50.41124772, -3.46878913 50.41280308, -3.46741623 50.41439431, -3.46457307 50.41443015, -3.463103 50.41287475)))"
ASI-3369,"MultiPolygon (((-3.45879004 50.41135502, -3.46016315 50.40976388, -3.46300604 50.40972814, -3.46447601 50.41128356, -3.463103 50.41287475, -3.46025992 50.41291048, -3.45879004 50.41135502)))"
ASF-3355,"MultiPolygon (((-3.4729991 50.45681964, -3.474373 50.45522834, -3.47721855 50.45519227, -3.47869038 50.45674751, -3.47731658 50.45833887, -3.47447085 50.45837494, -3.4729991 50.45681964)))"
ARG-3353,"MultiPolygon (((-3.57986574 50.46014007, -3.58123619 50.45854753, -3.5840819 50.4585088, -3.58555732 50.46006261, -3.584187 50.46165515, -3.5813411 50.46169391, -3.57986574 50.46014007)))"
ASD-3351,"MultiPolygon (((-3.48192937 50.46929773, -3.48330334 50.46770631, -3.48614962 50.46767002, -3.48762212 50.46922515, -3.48624826 50.47081661, -3.4834018 50.47085291, -3.48192937 50.46929773)))"
AQW-3359,"MultiPolygon (((-3.62190659 50.44067396, -3.62327507 50.4390809, -3.62611952 50.43904117, -3.62759567 50.4405945, -3.62622728 50.44218761, -3.62338264 50.44222734, -3.62190659 50.44067396)))"
ASE-3367,"MultiPolygon (((-3.47604349 50.417433, -3.47741619 50.41584166, -3.48025941 50.41580552, -3.48173012 50.41736071, -3.48035753 50.41895211, -3.47751412 50.41898826, -3.47604349 50.417433)))"
