GRID_ID,WKT
APY-3343,"MultiPolygon (((-3.72613655 50.48954161, -3.72750288 50.48794738, -3.73035009 50.4879051, -3.73183118 50.48945704, -3.73046497 50.49105134, -3.72761755 50.49109364, -3.72613655 50.48954161)))"
AOX-3402,"MultiPolygon (((-3.83433118 50.30372831, -3.83568864 50.30213287, -3.83852455 50.30208807, -3.8400032 50.3036387, -3.83864584 50.30523418, -3.83580975 50.30527899, -3.83433118 50.30372831)))"
AQF-3354,"MultiPolygon (((-3.69505808 50.456945, -3.69642453 50.45535112, -3.69926983 50.4553096, -3.70074887 50.45686197, -3.69938252 50.45845591, -3.69653703 50.45849743, -3.69505808 50.456945)))"
AQS-3353,"MultiPolygon (((-3.63962561 50.45931338, -3.64099404 50.45772011, -3.64383959 50.45767993, -3.6453169 50.45923302, -3.64394857 50.46082632, -3.64110283 50.4608665, -3.63962561 50.45931338)))"
ANY-3366,"MultiPolygon (((-3.94523642 50.41368084, -3.94659318 50.41208412, -3.94943551 50.41203652, -3.95092127 50.41358563, -3.94956461 50.41518239, -3.94672209 50.41523, -3.94523642 50.41368084)))"
ANR-3351,"MultiPolygon (((-3.97711145 50.4619378, -3.97846845 50.46034073, -3.98131358 50.46029231, -3.98280191 50.46184094, -3.98144501 50.46343806, -3.97859969 50.46348649, -3.97711145 50.4619378)))"
AMX-3402,"MultiPolygon (((-4.05551914 50.30002989, -4.05686901 50.29843197, -4.05970435 50.29838175, -4.06119001 50.29992945, -4.05984023 50.3015274, -4.0570047 50.30157761, -4.05551914 50.30002989)))"
ANP-3392,"MultiPolygon (((-3.98026596 50.33281557, -3.98161928 50.33121853, -3.98445671 50.33117016, -3.985941 50.33271883, -3.98458778 50.33431593, -3.98175017 50.3343643, -3.98026596 50.33281557)))"
AQT-3382,"MultiPolygon (((-3.6322717 50.36970118, -3.63363775 50.36810806, -3.63647798 50.36806811, -3.63795234 50.36962128, -3.63658637 50.37121446, -3.63374595 50.37125442, -3.6322717 50.36970118)))"
AOS-3385,"MultiPolygon (((-3.85762395 50.35530114, -3.85898205 50.35370542, -3.86182102 50.35365999, -3.86330209 50.35521027, -3.8619441 50.35680604, -3.85910493 50.35685147, -3.85762395 50.35530114)))"
AQX-3367,"MultiPolygon (((-3.6168361 50.41713506, -3.61820404 50.41554209, -3.62104708 50.41550251, -3.62252236 50.4170559, -3.62115451 50.41864892, -3.61831129 50.4186885, -3.6168361 50.41713506)))"
AOL-3405,"MultiPolygon (((-3.88500524 50.29347381, -3.8863607 50.29187783, -3.88919595 50.29183183, -3.89067592 50.29338179, -3.88932056 50.29497782, -3.88648513 50.29502383, -3.88500524 50.29347381)))"
APK-3374,"MultiPolygon (((-3.78226251 50.39110868, -3.78362416 50.38951381, -3.78646539 50.3894702, -3.78794517 50.39102145, -3.78658363 50.39261637, -3.78374221 50.39265998, -3.78226251 50.39110868)))"
APQ-3362,"MultiPolygon (((-3.75808709 50.42925209, -3.7594506 50.42765751, -3.76229415 50.42761448, -3.76377437 50.42916602, -3.76241096 50.43076066, -3.75956723 50.43080369, -3.75808709 50.42925209)))"
AQN-3413,"MultiPolygon (((-3.6544451 50.27179995, -3.65580779 50.27020652, -3.65864213 50.2701661, -3.66011398 50.27171909, -3.65875141 50.27331256, -3.65591689 50.27335299, -3.6544451 50.27179995)))"
ANN-3350,"MultiPolygon (((-3.99431492 50.46479206, -3.99567141 50.4631948, -3.99851666 50.46314593, -4.0000056 50.46469433, -3.99864922 50.46629165, -3.99580378 50.46634051, -3.99431492 50.46479206)))"
ANM-3361,"MultiPolygon (((-3.99706 50.42854291, -3.99841541 50.42694563, -4.00125852 50.42689675, -4.0027464 50.42844515, -4.00139109 50.43004248, -3.9985478 50.43009137, -3.99706 50.42854291)))"
ANH-3363,"MultiPolygon (((-4.01818324 50.42345626, -4.01953779 50.42185875, -4.02238056 50.42180937, -4.02386897 50.4233575, -4.02251453 50.42495507, -4.01967157 50.42500445, -4.01818324 50.42345626)))"
AOR-3408,"MultiPolygon (((-3.85911907 50.28444643, -3.86047514 50.28285072, -3.86330987 50.28280532, -3.86478871 50.28435563, -3.86343274 50.28595139, -3.86059783 50.28599679, -3.85911907 50.28444643)))"
ANZ-3357,"MultiPolygon (((-3.9421949 50.44363795, -3.94355259 50.44204127, -3.94639672 50.44199371, -3.94788334 50.44354284, -3.94652576 50.44513958, -3.94368144 50.44518714, -3.9421949 50.44363795)))"
AMO-3353,"MultiPolygon (((-4.10052388 50.45190536, -4.10187639 50.4503069, -4.10472074 50.45025548, -4.10621276 50.4518025, -4.10486035 50.45340101, -4.10201581 50.45345244, -4.10052388 50.45190536)))"
APD-3394,"MultiPolygon (((-3.80976167 50.3292978, -3.81112069 50.32770261, -3.81395818 50.32765837, -3.81543684 50.32920932, -3.81407793 50.33080455, -3.81124025 50.3308488, -3.80976167 50.3292978)))"
ARE-3370,"MultiPolygon (((-3.5866144 50.40653368, -3.58798304 50.40494107, -3.5908255 50.40490222, -3.59229952 50.40645598, -3.59093099 50.40804864, -3.58808833 50.40808749, -3.5866144 50.40653368)))"
AQG-3366,"MultiPolygon (((-3.68938975 50.41767813, -3.69075527 50.41608433, -3.69359823 50.41604298, -3.69507585 50.41759543, -3.69371044 50.41918928, -3.69086729 50.41923063, -3.68938975 50.41767813)))"
AQD-3348,"MultiPolygon (((-3.7042724 50.47569816, -3.70563907 50.47410416, -3.7084855 50.4740624, -3.70996544 50.47561464, -3.70859885 50.47720869, -3.70575224 50.47725045, -3.7042724 50.47569816)))"
AOZ-3335,"MultiPolygon (((-3.83394138 50.51464983, -3.83530472 50.51305436, -3.83815328 50.51300939, -3.83963869 50.51455988, -3.83827546 50.51615539, -3.83542671 50.51620037, -3.83394138 50.51464983)))"
ARA-3392,"MultiPolygon (((-3.60133665 50.33707769, -3.60270292 50.33548488, -3.60554118 50.33544573, -3.60701337 50.33699939, -3.60564721 50.33859225, -3.60280876 50.3386314, -3.60133665 50.33707769)))"
ANC-3389,"MultiPolygon (((-4.0359324 50.33972426, -4.03728404 50.33812659, -4.04012179 50.3380768, -4.04160809 50.33962467, -4.04025656 50.34122238, -4.03741862 50.34127217, -4.0359324 50.33972426)))"
AQQ-3366,"MultiPolygon (((-3.64674319 50.41828956, -3.64811016 50.41669624, -3.65095322 50.41665593, -3.65242948 50.41820893, -3.65106261 50.4198023, -3.64821936 50.41984261, -3.64674319 50.41828956)))"
AOD-3372,"MultiPolygon (((-3.92321761 50.39673279, -3.92457465 50.39513632, -3.927416 50.39508927, -3.92890049 50.39663868, -3.92754356 50.3982352, -3.92470202 50.39828225, -3.92321761 50.39673279)))"
AQU-3362,"MultiPolygon (((-3.63011612 50.43111539, -3.63148403 50.42952226, -3.63432788 50.42948235, -3.635804 50.43103556, -3.63443619 50.43262875, -3.63159216 50.43266866, -3.63011612 50.43111539)))"
AOO-3365,"MultiPolygon (((-3.87714072 50.41794783, -3.8784999 50.41635188, -3.88134256 50.41630592, -3.88282623 50.41785592, -3.88146715 50.41945192, -3.87862431 50.41949788, -3.87714072 50.41794783)))"
AMZ-3390,"MultiPolygon (((-4.04863498 50.33792706, -4.04998613 50.33632926, -4.05282375 50.33627916, -4.05431039 50.33782685, -4.05295935 50.33942471, -4.05012155 50.33947481, -4.04863498 50.33792706)))"
AQP-3359,"MultiPolygon (((-3.65182864 50.44182694, -3.65319613 50.44023356, -3.65604059 50.44019311, -3.65751775 50.44174604, -3.65615035 50.44333949, -3.6533057 50.44337994, -3.65182864 50.44182694)))"
APY-3416,"MultiPolygon (((-3.71782217 50.25986268, -3.71918235 50.25826857, -3.72201588 50.25822665, -3.72348941 50.25977884, -3.72212933 50.261373, -3.71929561 50.26141492, -3.71782217 50.25986268)))"
ARF-3392,"MultiPolygon (((-3.58010094 50.33894217, -3.58146797 50.3373496, -3.58430637 50.33731095, -3.58577793 50.33886488, -3.584411 50.3404575, -3.58157242 50.34049614, -3.58010094 50.33894217)))"
ANO-3380,"MultiPolygon (((-3.986031 50.36891871, -3.98738512 50.3673216, -3.99022469 50.36727305, -3.99171032 50.36882159, -3.9903563 50.37041874, -3.98751655 50.3704673, -3.986031 50.36891871)))"
