wkt_geom,GRID_ID,Entity Type
"MultiPolygon (((-3.41778610519929327 50.75181853870147108, -3.41917031147469919 50.75022786034827504, -3.42203379436215238 50.75019296384186163, -3.42351326690559299 50.75174874195052865, -3.42212916509397314 50.7533394721576272, -3.41926548757169257 50.75337437219204162, -3.41778610519929327 50.75181853870147108)))",ASU-3261,Hex
"MultiPolygon (((-3.35746745476989528 50.74624124596228114, -3.35885355565780896 50.74465127083827554, -3.36171677343651165 50.74461785799949354, -3.36319407966182693 50.74617441616446456, -3.36180809482809284 50.74776443092495271, -3.35894468490730347 50.7477978475670497, -3.35746745476989528 50.74624124596228114)))",ATI-3263,Hex
"MultiPolygon (((-3.44452708552754761 50.78296693489826197, -3.44591127452614332 50.78137594861302517, -3.44877662651784656 50.78134038314545506, -3.45025798178999743 50.78289579940033605, -3.44887389647480624 50.78448683527103924, -3.44600835324223542 50.78452240461354705, -3.44452708552754761 50.78296693489826197)))",ASO-3251,Hex
"MultiPolygon (((-3.34680163575075351 50.67396885798913075, -3.34818602092935169 50.67237900355742397, -3.35104485417909048 50.67234588990734068, -3.35251948742899186 50.67390262971390769, -3.35113521126360947 50.67549252748270305, -3.34827618772437985 50.67552564568395468, -3.34680163575075351 50.67396885798913075)))",ATK-3286,Hex
"MultiPolygon (((-3.21199991214451419 50.76987780439603881, -3.21339166275903487 50.76828950630826398, -3.21625656842511898 50.76825966107507782, -3.21772989888869621 50.76981810256081218, -3.21633825120081607 50.77140645066697999, -3.21347316462652444 50.77143630550037301, -3.21199991214451419 50.76987780439603881)))",AUQ-3256,Hex
"MultiPolygon (((-3.02751108164936644 50.78581264570250653, -3.02890958266738375 50.78422654358669064, -3.03177555224073592 50.78420123300556099, -3.03324321254825469 50.78576202163521458, -3.03184482119990717 50.78734817378214217, -3.0289786577954132 50.78737348750392044, -3.02751108164936644 50.78581264570250653)))",AWH-3252,Hex
"MultiPolygon (((-3.01580747336336996 50.84099701052684139, -3.01720799886832891 50.83941105289671469, -3.02007737129860754 50.83938601221987597, -3.02154641081356834 50.84094692653786041, -3.0201459906530137 50.84253293614582248, -3.01727642099866644 50.84255797868235049, -3.01580747336336996 50.84099701052684139)))",AWK-3234,Hex
"MultiPolygon (((-3.18370581610622549 50.84098837108144409, -3.18510066482340237 50.83940043026357358, -3.18796990894323562 50.83937126945571094, -3.18944450209945618 50.84093004239767311, -3.18804976395346618 50.84251803536992753, -3.18518032551622854 50.84254719781410614, -3.18370581610622549 50.84098837108144409)))",AUX-3234,Hex
"MultiPolygon (((-3.28397752353573891 50.72976192677587903, -3.28536566214376613 50.72817283005930733, -3.28822796306069742 50.72814123062472902, -3.28970232172192123 50.72969872760894816, -3.28831429105712614 50.73128787892371605, -3.28545179535117393 50.73131947886034965, -3.28397752353573891 50.72976192677587903)))",ATZ-3269,Hex
"MultiPolygon (((-3.0644077388182378 50.89564551551227822, -3.06580819438862218 50.89405899794229526, -3.06868089954915435 50.89403275771378077, -3.07015334178397747 50.89559303228417519, -3.0687529902972086 50.89717960088119497, -3.06588009202733858 50.89720584348781784, -3.0644077388182378 50.89564551551227822)))",AVZ-3217,Hex
"MultiPolygon (((-3.26944243051153594 50.82749700212350774, -3.27083393982519022 50.82590807221193074, -3.27370223341013711 50.82587678955373178, -3.27517920997823309 50.82743443389196614, -3.27378780364124422 50.82902341240234279, -3.27091931916124423 50.82905469772161666, -3.26944243051153594 50.82749700212350774)))",AUD-3238,Hex
"MultiPolygon (((-3.09865883061695779 50.88588590983410853, -3.10005783346783437 50.88429898219062153, -3.10292990683714498 50.88427190030290603, -3.1044031711856217 50.88583174401676246, -3.10300426993785372 50.88741872446696135, -3.10013200292450941 50.88744580885433777, -3.09865883061695779 50.88588590983410853)))",AVR-3220,Hex
"MultiPolygon (((-3.37982136406373845 50.77588148608970187, -3.38120754517249056 50.77429124587106202, -3.38407252094344102 50.77425726638652037, -3.38555151712520841 50.77581352513507795, -3.3841654387185347 50.77740381607790709, -3.38130027087279084 50.77743779878898067, -3.37982136406373845 50.77588148608970187)))",ATD-3254,Hex
"MultiPolygon (((-3.40212770020019617 50.65915164511395119, -3.40350977471384875 50.65756118500348748, -3.40636763533694209 50.65752673942853335, -3.40784360867742109 50.65908274717205018, -3.40646163831580395 50.66067326383490865, -3.40360358836745602 50.66070771703935804, -3.40212770020019617 50.65915164511395119)))",ASX-3291,Hex
"MultiPolygon (((-3.13456692986422247 50.76750899619300128, -3.13596132435378072 50.76592161032439776, -3.1388261271851654 50.76589367329955138, -3.14029673006128407 50.76745311849702347, -3.13890245647101018 50.76904055838446794, -3.13603744928793926 50.76906849643523145, -3.13456692986422247 50.76750899619300128)))",AVI-3257,Hex
"MultiPolygon (((-3.18029463881586594 50.70567655890785375, -3.18168559977404408 50.70408865122524844, -3.18454656334894404 50.70405962767674168, -3.18601675829694342 50.7056185082143358, -3.18462589754653713 50.70720646494778094, -3.18176474389134301 50.70723549234319449, -3.18029463881586594 50.70567655890785375)))",AUX-3277,Hex
"MultiPolygon (((-3.25214779075528826 50.82453636013754306, -3.25353981468962861 50.82294762804969679, -3.25640795834171559 50.82291677344143466, -3.25788426837655853 50.82447464640006274, -3.25649235047909569 50.8260634267711211, -3.25362401417333791 50.82609428563683451, -3.25214779075528826 50.82453636013754306)))",AUH-3239,Hex
"MultiPolygon (((-3.28303205271805387 50.69514838483504349, -3.28441922119220031 50.69355927252151162, -3.28727941320483996 50.69352770986824197, -3.28875263202861179 50.69508526214600863, -3.28736557025548848 50.69667442830242976, -3.2845051898136215 50.69670599278387613, -3.28303205271805387 50.69514838483504349)))",ATZ-3280,Hex
"MultiPolygon (((-3.47446558484915657 50.77787070685334925, -3.47584860507777282 50.77627937316191264, -3.47871360898540916 50.77624307737652032, -3.48019578500759552 50.77779811159788892, -3.47881286906955944 50.77938949757079712, -3.47594767408320537 50.77942579873666773, -3.47446558484915657 50.77787070685334925)))",ASH-3253,Hex
"MultiPolygon (((-3.14408360209379856 50.80518692058105046, -3.14547872815839114 50.80359946622237999, -3.14834588208026434 50.80357127094635672, -3.14981809848349315 50.80513051974084959, -3.14842307433464219 50.80671802264198078, -3.14555573208195405 50.80674622641555516, -3.14408360209379856 50.80518692058105046)))",AVG-3245,Hex
"MultiPolygon (((-3.21289596705553038 50.80449185718980942, -3.21428871531038807 50.80290361024268009, -3.21715571825225322 50.80287372845413074, -3.21863016159926651 50.80443209221847667, -3.21723752117438266 50.80602038723255731, -3.21437032584892224 50.80605027194146572, -3.21289596705553038 50.80449185718980942)))",AUQ-3245,Hex
"MultiPolygon (((-3.09762309513220169 50.84183025437114622, -3.09902082098669673 50.84024333478780022, -3.1018902075100736 50.84021627176655045, -3.10336206306687412 50.84177612454190864, -3.10196440358428704 50.84336311409774112, -3.09909482583050222 50.84339017926287596, -3.09762309513220169 50.84183025437114622)))",AVR-3234,Hex
"MultiPolygon (((-3.19312943523519976 50.70397213532702096, -3.19451991263748436 50.70238407852441753, -3.19738076250338521 50.70235473872764942, -3.19885132729270838 50.7039134537441214, -3.19746095329903657 50.70550156451627544, -3.19459991109889829 50.70553090638428984, -3.19312943523519976 50.70397213532702096)))",AUU-3277,Hex
"MultiPolygon (((-3.12458407066547172 50.888786653595389, -3.12598227511525506 50.8871994154003815, -3.12885450227686501 50.88717168583254136, -3.13032871855253081 50.88873119363797315, -3.12893061764738922 50.8903184831597315, -3.12605819691045417 50.89034621354941379, -3.12458407066547172 50.888786653595389)))",AVL-3219,Hex
"MultiPolygon (((-3.14742051088545649 50.76580944007342566, -3.14881441189116273 50.76422190435752668, -3.15167910429130727 50.76419365267754813, -3.15315009662188306 50.76575293498503072, -3.15175627529842073 50.76734051718472074, -3.14889139104326832 50.76736877276525206, -3.14742051088545649 50.76580944007342566)))",AVF-3258,Hex
"MultiPolygon (((-3.36116918356841454 50.72573843884021016, -3.36255455989809082 50.72414843618860658, -3.36541652251488088 50.72411494490769712, -3.36689329927436587 50.72567145177984571, -3.36550802790113446 50.72726150559497427, -3.36264587321655606 50.72729500129181446, -3.36116918356841454 50.72573843884021016)))",ATH-3270,Hex
"MultiPolygon (((-3.52613911830275129 50.7803536158099007, -3.5275204458172893 50.77876168998491835, -3.53038554628472401 50.77872411992863988, -3.53186951062901455 50.78027847118708138, -3.53048829116890328 50.78187044507403414, -3.52762299896277032 50.78190802008280968, -3.52613911830275129 50.7803536158099007)))",ARV-3252,Hex
"MultiPolygon (((-3.13388328019521767 50.7391869792668686, -3.13527687069614647 50.73759959982459122, -3.13813994200570656 50.73757168922202965, -3.13960961747970746 50.73913115532326401, -3.13821612807526051 50.74071858520242273, -3.13535286313330319 50.74074649811753801, -3.13388328019521767 50.7391869792668686)))",AVI-3266,Hex
"MultiPolygon (((-3.32584719096564063 50.69152143102056129, -3.32723279840204444 50.68993182114669338, -3.33009272316675276 50.6898992108987585, -3.33156723389644061 50.69145620697276655, -3.33018170247159206 50.69304588175900506, -3.32732158824050384 50.6930784939599377, -3.32584719096564063 50.69152143102056129)))",ATP-3281,Hex
"MultiPolygon (((-3.09666342933569627 50.80092110899467883, -3.09805997145193324 50.79933420115816034, -3.10092679130484772 50.79930719400780958, -3.10239728786654467 50.80086708165024589, -3.1010008192186822 50.80245405562857286, -3.09813380581410858 50.80248106581812095, -3.09666342933569627 50.80092110899467883)))",AVR-3247,Hex
"MultiPolygon (((-2.92859671814378952 50.78506872731318822, -2.92999859873474122 50.78348378163897081, -2.93286468232409847 50.78346088143901227, -2.93432907360872752 50.78502292166972865, -2.93292729641425209 50.78660791915606865, -2.93006102373014743 50.78663082349184066, -2.92859671814378952 50.78506872731318822)))",AXE-3252,Hex
"MultiPolygon (((-3.42375308419822 50.80682982530819203, -3.42513865737750889 50.80523907518527693, -3.42800548304363728 50.80520400272644821, -3.42948692288029999 50.80675967545687399, -3.42810144964032304 50.80835047427517281, -3.42523443712357656 50.80838555164859827, -3.42375308419822 50.80682982530819203)))",AST-3244,Hex
"MultiPolygon (((-2.997450492797054 50.78764730904799762, -2.99885008942279008 50.78606155085249441, -3.00171622662456405 50.78603696555734359, -3.00318295525686763 50.7875981378560013, -3.00178347547007185 50.78918393662786457, -2.99891714799730869 50.7892085239636728, -2.997450492797054 50.78764730904799762)))",AWO-3251,Hex
"MultiPolygon (((-3.11820307026324572 50.80229043322581362, -3.11959898417269965 50.80070324424783479, -3.12246597408278026 50.80067566977796645, -3.12393724415936935 50.80223528148197687, -3.12254145352737744 50.80382250579242509, -3.11967427210866566 50.80385008532635993, -3.11820307026324572 50.80229043322581362)))",AVM-3246,Hex
"MultiPolygon (((-2.99198600023910988 50.73261153521718825, -2.99338415358849774 50.7310258135890777, -2.99624698530280886 50.73100138906670509, -2.99771184794542256 50.732562678532652, -2.99631379365690131 50.73414844789738964, -2.99345078126613107 50.7341728811140058, -2.99198600023910988 50.73261153521718825)))",AWP-3269,Hex
"MultiPolygon (((-3.3208951907780242 50.82063059631730084, -3.32228474164825593 50.81904106829139778, -3.32515254715191899 50.81900852626218068, -3.32663099532327111 50.82056550857491573, -3.32524154919048698 50.82215508629084866, -3.32237355013739366 50.822187632004173, -3.3208951907780242 50.82063059631730084)))",ATR-3240,Hex
"MultiPolygon (((-3.32213219668632442 50.71202346263542182, -3.32351850861507492 50.71043390915968985, -3.32637967256585121 50.71040138323138535, -3.32785472013626871 50.71195840594418058, -3.32646851328292037 50.71354800918346228, -3.32360715518817695 50.71358053993049708, -3.32213219668632442 50.71202346263542182)))",ATQ-3274,Hex
"MultiPolygon (((-3.18076907330603298 50.72455739164778521, -3.1821605828555084 50.72296950373486624, -3.18502269786436765 50.72294045911719707, -3.18649349678249694 50.72449929883231334, -3.18510207675953971 50.72608724451586681, -3.18223976827577282 50.72611629419952806, -3.18076907330603298 50.72455739164778521)))",AUX-3271,Hex
"MultiPolygon (((-3.4823644885070264 50.75573678193912031, -3.48374660145588511 50.75414535829489893, -3.48661024775432837 50.75410891819146286, -3.48809197453191855 50.75566388695956022, -3.48670996488875717 50.75725534091328939, -3.48384612525264936 50.75729178068743863, -3.4823644885070264 50.75573678193912031)))",ASF-3260,Hex
"MultiPolygon (((-3.09151997067942563 50.76477221322965505, -3.09291571297349943 50.76318533365812158, -3.09578034133261903 50.76315844795581, -3.09724941605752191 50.76471843778085002, -3.09585377654686456 50.76630536878919742, -3.09298896396472811 50.76633225910637748, -3.09151997067942563 50.76477221322965505)))",AVS-3258,Hex
"MultiPolygon (((-3.10908021474939966 50.78034456353058346, -3.1104757754461807 50.77875749188487475, -3.11334133603740382 50.77873017703051062, -3.11481152422856367 50.78028993406949354, -3.11341606634625467 50.78187705744620217, -3.11055031602893051 50.78190437206631458, -3.10908021474939966 50.78034456353058346)))",AVO-3253,Hex
"MultiPolygon (((-3.11752720855570775 50.77396874413633299, -3.11892236716185112 50.77238156130630387, -3.12178757587677902 50.7723540396906472, -3.12325781624287124 50.7739136979239305, -3.12186277627839726 50.77550093177481472, -3.11899737443387659 50.77552845531364767, -3.11752720855570775 50.77396874413633299)))",AVM-3255,Hex
"MultiPolygon (((-2.97507006103195648 50.74534463452088318, -2.97646917557811452 50.743759124083752, -2.97933279092155612 50.74373510037263202, -2.98079748087710561 50.74529657777362956, -2.97939845050034569 50.74688213346613708, -2.97653464805581391 50.74690616658123332, -2.97507006103195648 50.74534463452088318)))",AWT-3265,Hex
"MultiPolygon (((-2.97729917057026761 50.85234220662840698, -2.97870136253370532 50.85075669241933838, -2.98157151711833945 50.85073255957379246, -2.98303967586042784 50.85229393631938422, -2.98163756863158369 50.85387951235306048, -2.97876722012268447 50.85390364930824347, -2.97729917057026761 50.85234220662840698)))",AWT-3231,Hex
"MultiPolygon (((-3.17257491813613601 50.74037813967522226, -3.1739672112839421 50.73879031845227416, -3.17683030916086206 50.73876146314469082, -3.1783013137721019 50.74032042160143163, -3.17690912720412566 50.7419082920937754, -3.17404583069275592 50.7419371551292997, -3.17257491813613601 50.74037813967522226)))",AUZ-3266,Hex
"MultiPolygon (((-2.94509586996680284 50.75031286074766257, -2.94649615277822496 50.74872770662408072, -2.94936010659439818 50.74870442691888428, -2.95082397051140966 50.75026629658058397, -2.94942379064989879 50.75185150614938578, -2.94655964451520092 50.75187478908504346, -2.94509586996680284 50.75031286074766257)))",AXA-3263,Hex
