wkt_geom,GRID_ID,Entity Type
"MultiPolygon (((-3.51985256808745106 50.71905549854868411, -3.52123234759488746 50.71746364095652382, -3.52409371092638812 50.71742626136349941, -3.52557548795272879 50.71898073645261462, -3.52419581335617194 50.72057264595137838, -3.52133425822706148 50.72061002843575039, -3.51985256808745106 50.71905549854868411)))",ARW-3271,Hex
"MultiPolygon (((-3.52853933876020154 50.72208963028147366, -3.52991890844132428 50.72049766977767149, -3.53278045212259828 50.72046007400967227, -3.53426261238444805 50.72201444265670034, -3.53288314434830486 50.72360645602605445, -3.53002141250517187 50.72364404721746922, -3.52853933876020154 50.72208963028147366)))",ARU-3270,Hex
"MultiPolygon (((-3.49914470169330061 50.7429315099309548, -3.50052587549438776 50.7413398869797021, -3.50338872059221895 50.74130302181030316, -3.50487058457977385 50.74285776381542235, -3.50348951315910639 50.74444942938071534, -3.50062647296353768 50.74448630604629784, -3.49914470169330061 50.7429315099309548)))",ASB-3264,Hex
"MultiPolygon (((-3.46795155710647229 50.70712968904247475, -3.46933278301527803 50.70553846774911477, -3.4721935247180995 50.70550242358347504, -3.47367323879511103 50.70705760807634732, -3.4722921468771899 50.70864892381523248, -3.46943119292780233 50.70868494293929274, -3.46795155710647229 50.70712968904247475)))",ASI-3275,Hex
"MultiPolygon (((-3.49490038200953368 50.74455986562499987, -3.4962817531250967 50.74296828805695014, -3.49914470169330061 50.7429315099309548, -3.50062647296353768 50.74448630604629784, -3.49924521429205448 50.74607793491269803, -3.49638207310938443 50.74611471486319658, -3.49490038200953368 50.74455986562499987)))",ASC-3263,Hex
"MultiPolygon (((-3.46015171895076223 50.73240958173416004, -3.46153390226126323 50.73081841073997822, -3.46439614637633886 50.73078248215374231, -3.46587640117297058 50.73233772208106274, -3.46449432198089324 50.73392894114071794, -3.46163188277826928 50.73396487227681462, -3.46015171895076223 50.73240958173416004)))",ASK-3267,Hex
"MultiPolygon (((-3.51601740270900631 50.73327020234395945, -3.51739772483709512 50.7316783865776415, -3.52025996138670116 50.73164109796866938, -3.52174206851350524 50.73319562844881858, -3.52036184985678213 50.73478749963201295, -3.51749942250834069 50.73482478988901789, -3.51601740270900631 50.73327020234395945)))",ARX-3267,Hex
"MultiPolygon (((-3.52450221983441603 50.73001183101145273, -3.52588215776102043 50.7284199081404239, -3.52874418462247208 50.72838241057413455, -3.53022646421787778 50.72993683315722535, -3.52884663076055105 50.73152880770523865, -3.52598441322709899 50.73156630799343958, -3.52450221983441603 50.73001183101145273)))",ARV-3268,Hex
"MultiPolygon (((-3.53247248529437208 50.71102096388034397, -3.53385161109860668 50.709428962104802, -3.53671247103263919 50.709391281795412, -3.53819440028154997 50.71094559521582568, -3.53681538511931626 50.71253764005666653, -3.53395433447297602 50.71257532390843181, -3.53247248529437208 50.71102096388034397)))",ART-3274,Hex
"MultiPolygon (((-3.49834110805740917 50.71776017845321149, -3.49972158620664731 50.7161685753252911, -3.50258291803065758 50.71613172394852143, -3.50406396064187797 50.71768647282413411, -3.50268358700083926 50.71927813083969028, -3.49982206562809584 50.71931498732463695, -3.49834110805740917 50.71776017845321149)))",ASB-3272,Hex
