wkt_geom,GRID_ID,Entity Type
"MultiPolygon (((-3.93769466333948959 50.64675552618364662, -3.93905814536302268 50.64515890045397839, -3.94191452874764492 50.64511131601522465, -3.94340762295047531 50.64666035255069687, -3.94204424783054685 50.64825702885878655, -3.93918767294705185 50.64830461803088468, -3.93769466333948959 50.64675552618364662)))",AOC-3292,Hex
"MultiPolygon (((-4.11592162606943823 50.50986466459178104, -4.11727522118349221 50.50826604385052576, -4.12012302317099266 50.50821419821608771, -4.12161741897984868 50.50976096695995921, -4.12026392838983391 50.51135963363622494, -4.11741593683983709 50.51141148435223016, -4.11592162606943823 50.50986466459178104)))",AML-3335,Hex
"MultiPolygon (((-4.04451140524619746 50.83537412650102283, -4.04587645621491987 50.83377629992828162, -4.04874410658073192 50.83372598120647723, -4.05024689580045738 50.83527348308054883, -4.04888195541720552 50.8368713585426022, -4.04601411347675022 50.83692168335835504, -4.04451140524619746 50.83537412650102283)))",ANF-3232,Hex
"MultiPolygon (((-3.93691850346644623 50.62788112331711687, -3.93828148866797889 50.62628450170817729, -3.94113673137744547 50.62623694886060122, -3.94262918063083756 50.62778601156048808, -3.94126630214432927 50.62938268308914758, -3.93841086909208249 50.62943024199879005, -3.93691850346644623 50.62788112331711687)))",AOC-3298,Hex
"MultiPolygon (((-3.93352008294039512 50.75385120992730492, -3.93488668430080768 50.7522546639920904, -3.93774955211933575 50.75220711661417994, -3.93924600691839544 50.75375611309035406, -3.93787951154171845 50.75535271204194032, -3.93501645930362143 50.75540026365871427, -3.93352008294039512 50.75385120992730492)))",AOE-3258,Hex
"MultiPolygon (((-4.22133594773231557 50.66057939438576341, -4.22269009315817989 50.65897957779785088, -4.22554679257821952 50.65892503342168141, -4.22704954023644586 50.66047029836269644, -4.22569550217401968 50.66207016330263002, -4.22283861056934562 50.66212471492598013, -4.22133594773231557 50.66057939438576341)))",ALO-3286,Hex
"MultiPolygon (((-4.11795203635345164 50.74592432666739938, -4.11931214953851743 50.74432567943612327, -4.12217425112173164 50.74427361408528014, -4.12367643288753083 50.74582019127371524, -4.122316429188154 50.74741888837946391, -4.11945413422581908 50.74747095842263889, -4.11795203635345164 50.74592432666739938)))",AMN-3260,Hex
"MultiPolygon (((-4.11191463783141486 50.80269515245419143, -4.11327645507768835 50.80109656269918617, -4.11614197697592221 50.80104460877192452, -4.11764588269893927 50.80259123898633078, -4.11628417884294784 50.80418987653765583, -4.11341846537483402 50.80424183514072212, -4.11191463783141486 50.80269515245419143)))",AMP-3242,Hex
"MultiPolygon (((-4.02247406431435905 50.5241180741006275, -4.02383123036783363 50.52252048392687556, -4.0266800677120731 50.52247092289768204, -4.02817192524071199 50.52401894485905842, -4.02681486361835894 50.52561658109568299, -4.02396583978487854 50.52566614922903909, -4.02247406431435905 50.5241180741006275)))",ANH-3331,Hex
"MultiPolygon (((-4.09107120259821944 50.72122674931239317, -4.09243153223057554 50.71962840565145569, -4.0952921763327037 50.71957701784351968, -4.09679267958051962 50.72112396746429397, -4.09543245620840146 50.72272236101706966, -4.09257162189472812 50.72277375508302555, -4.09107120259821944 50.72122674931239317)))",AMT-3268,Hex
"MultiPolygon (((-4.29540072980274168 50.59618284124812249, -4.29675056201168104 50.59458219434431925, -4.29960320159923182 50.59452588278375629, -4.30110619619895562 50.59607021380674752, -4.29975647460563604 50.59767090654526811, -4.29690364536235059 50.5977272239877891, -4.29540072980274168 50.59618284124812249)))",AKW-3306,Hex
