wkt_geom,GRID_ID,Entity Type
"MultiPolygon (((-3.7282024495253907 50.54617301999945767, -3.72957028893900233 50.54457877571406499, -3.73242093249669216 50.54453639547899257, -3.73390392998375242 50.54608825574396747, -3.73253619587306851 50.54768254944581685, -3.72968536104330184 50.5477249332463785, -3.7282024495253907 50.54617301999945767)))",APY-3325,Hex
"MultiPolygon (((-3.54178698147947024 50.6023017951715417, -3.5431626854146252 50.60070973375442804, -3.54601694373096654 50.60067191063665604, -3.5474956883633153 50.60222614486786341, -3.54612008820904734 50.60381825552835267, -3.54326563821762708 50.60385608273300306, -3.54178698147947024 50.6023017951715417)))",ARQ-3308,Hex
"MultiPolygon (((-3.8028739143429946 50.5969805759328608, -3.80424061442659456 50.59538547596032032, -3.80709419675197847 50.59534122373138132, -3.80858126182619694 50.59689206851325594, -3.80721465860163688 50.59848722182930914, -3.80436089318559656 50.59853147613196001, -3.8028739143429946 50.5969805759328608)))",APH-3309,Hex
"MultiPolygon (((-3.52878939767925504 50.59775149391236226, -3.53016542777719833 50.59615958617035858, -3.53301943746142966 50.59612209397742788, -3.53449759586470025 50.59767649490075314, -3.53312167976650349 50.59926846208001905, -3.53026748089212239 50.59930595846245893, -3.52878939767925504 50.59775149391236226)))",ART-3310,Hex
"MultiPolygon (((-3.80492051793621089 50.65046226244439254, -3.8062886295098477 50.64886714305190907, -3.80914542958052671 50.6488228193001504, -3.81063430603969255 50.65037361047743047, -3.80926629786249071 50.65196878052615403, -3.8064093074031744 50.65201310928518552, -3.80492051793621089 50.65046226244439254)))",APH-3292,Hex
"MultiPolygon (((-3.74120451021158651 50.55070111349858308, -3.74257203661841631 50.54910672006399608, -3.74542293569341656 50.5490640183560842, -3.746906494783528 50.55061570464313547, -3.7455390723269022 50.5522101475851855, -3.74268798536931735 50.55225285414844905, -3.74120451021158651 50.55070111349858308)))",APV-3324,Hex
"MultiPolygon (((-3.81650263313963078 50.61722988582472738, -3.81786942548840891 50.61563463451260958, -3.8207241968076926 50.6155900443194966, -3.82221236201853065 50.61714070224282125, -3.820845676351877 50.61873600186194011, -3.81799071747223007 50.61878059629214732, -3.81650263313963078 50.61722988582472738)))",APE-3302,Hex
"MultiPolygon (((-3.73744836100732947 50.56492259040609127, -3.73881640319960473 50.56332824210115717, -3.74166815763866722 50.56328562494143597, -3.743152060382128 50.56483735250012757, -3.74178412288272355 50.56643175005978463, -3.73893217934716837 50.56647437078499507, -3.73744836100732947 50.56492259040609127)))",APW-3319,Hex
"MultiPolygon (((-3.6331668185558752 50.64355192740924139, -3.63454055501535267 50.64195881700643298, -3.63739717426539944 50.64191875427820833, -3.63888024225043205 50.64347179664139276, -3.63750660192693287 50.64506495075625025, -3.63464979388153875 50.64510501715643187, -3.6331668185558752 50.64355192740924139)))",AQV-3295,Hex
"MultiPolygon (((-3.55199343122725963 50.52189760785635286, -3.55336657542001699 50.52030533459039674, -3.5562159680896972 50.52026724676336755, -3.55769240545575549 50.52182142850551116, -3.55631936702882445 50.52341375177102378, -3.5534697840485947 50.52345184331372963, -3.55199343122725963 50.52189760785635286)))",ARN-3334,Hex
"MultiPolygon (((-3.56711840633439481 50.72000354312950066, -3.5684966002737748 50.71841114443650156, -3.57135795688852253 50.71837261440259681, -3.57284131113225012 50.71992647780945873, -3.57146322191881582 50.72151892646963489, -3.56860167481628832 50.72155746200209592, -3.56711840633439481 50.72000354312950066)))",ARL-3271,Hex
"MultiPolygon (((-3.74868393041626957 50.63715468278843446, -3.75005359932132443 50.6355602080961873, -3.75290967668577125 50.63551726967256172, -3.75439627647642338 50.63706880044455971, -3.75302671475239702 50.63866332520810687, -3.75017044600325766 50.63870626920695628, -3.74868393041626957 50.63715468278843446)))",APU-3296,Hex
"MultiPolygon (((-3.70790165497530877 50.57637710703070866, -3.70927101005635063 50.57478309903410008, -3.71212350110537193 50.57474120293056785, -3.71360682646496665 50.57629330969179193, -3.71223757364749218 50.57788736598627111, -3.70938489266854488 50.57792926747006135, -3.70790165497530877 50.57637710703070866)))",AQD-3316,Hex
"MultiPolygon (((-3.64213130804882157 50.53167896805155124, -3.6435016639686868 50.53008569685098905, -3.64635152907240689 50.53004545891204202, -3.64783122461562082 50.53159848836783397, -3.64646097081173393 50.5331918104161204, -3.64361091792711633 50.53323205218109138, -3.64213130804882157 50.53167896805155124)))",AQS-3330,Hex
"MultiPolygon (((-3.8211828585020351 50.51642421899799729, -3.82254667578647611 50.51482889411447985, -3.82539536214852838 50.51478423296584452, -3.82688042082234681 50.51633489050402659, -3.82551670818491063 50.51793026578825163, -3.82266783261928689 50.51797493290158059, -3.8211828585020351 50.51642421899799729)))",APC-3334,Hex
"MultiPolygon (((-3.57412144165027224 50.67269331159634049, -3.57549803240743591 50.6711008512500527, -3.57835650499206759 50.67106217379154032, -3.57983857967736352 50.67261594820277537, -3.57846209446418984 50.67420845590672229, -3.57560343042742179 50.67424714189742474, -3.57412144165027224 50.67269331159634049)))",ARJ-3286,Hex
"MultiPolygon (((-3.6506811773647394 50.53155814335902818, -3.65205124669903824 50.52996477221395111, -3.65490110532285861 50.52992432217246233, -3.65638107981130567 50.531477238400619, -3.65501111153585834 50.53307065996206404, -3.65216106524111783 50.53311111510770104, -3.6506811773647394 50.53155814335902818)))",AQQ-3330,Hex
