wkt_geom,GRID_ID,Entity Type
"MultiPolygon (((-3.84698996322888753 50.8481115508560606, -3.84836209683877506 50.84651595316420725, -3.85123077927393087 50.84647046039247442, -3.85272753154447667 50.8480205725808716, -3.8513554745505445 50.84961618952848283, -3.84848660523844366 50.84966169163941174, -3.84698996322888753 50.8481115508560606)))",AOZ-3229,Hex
"MultiPolygon (((-3.57771168111181304 50.77966723266157345, -3.5790912182279575 50.7780747132956094, -3.58195619945028243 50.77803588038074167, -3.58344183708037933 50.7795895622663096, -3.5820624022262737 50.7811821302988875, -3.57919722968500675 50.78122096836182919, -3.57771168111181304 50.77966723266157345)))",ARJ-3252,Hex
"MultiPolygon (((-3.33501204412418684 50.86296233039346504, -3.33640230409278749 50.86137261303183266, -3.33927270112580921 50.8613397097245965, -3.34075303503718501 50.86289652033024566, -3.33936289864389702 50.86448629774324104, -3.33649230613163805 50.86451920389863801, -3.33501204412418684 50.86296233039346504)))",ATO-3226,Hex
"MultiPolygon (((-3.4944671679900452 50.86575039840501944, -3.49585202659786987 50.86415880816699797, -3.49872240707337268 50.86412191790492443, -3.50020812238738444 50.86567661600725643, -3.49882336859455201 50.86726825583418332, -3.49595279589819707 50.86730515004386888, -3.4944671679900452 50.86575039840501944)))",ASD-3225,Hex
"MultiPolygon (((-3.46031614645548924 50.87562611071852103, -3.46170245907113339 50.87403492116997228, -3.46457347961791218 50.87399892490733322, -3.46605837933424832 50.87555412509848196, -3.46467217545254202 50.87714534762036322, -3.46180096025247597 50.87718134677647441, -3.46031614645548924 50.87562611071852103)))",ASL-3222,Hex
"MultiPolygon (((-3.75019312992905407 50.79294527649022939, -3.75156711013736377 50.79135079454071899, -3.75443265792258218 50.7913077262790722, -3.75592441706599134 50.79285913572033451, -3.75455054709760594 50.79445366954174546, -3.75168480582119512 50.79449674201875808, -3.75019312992905407 50.79294527649022939)))",APV-3247,Hex
"MultiPolygon (((-3.52342707467902194 50.82917785233738073, -3.52480988658811789 50.82758595839423066, -3.52767797774407477 50.82754842778248872, -3.52916345167866474 50.82910278572611418, -3.52778074572107636 50.83069472934786148, -3.52491246128521407 50.8307322653290683, -3.52342707467902194 50.82917785233738073)))",ARW-3236,Hex
"MultiPolygon (((-3.59893134115799107 50.77150897212882796, -3.60030991437275771 50.76991621060639659, -3.60317438944987289 50.76987686962105784, -3.60466047356591757 50.77143028304836037, -3.60328199996140164 50.77302309333677499, -3.60041733438372491 50.77306243892301296, -3.59893134115799107 50.77150897212882796)))",ARE-3254,Hex
"MultiPolygon (((-3.4643641071446214 51.0046262910034045, -3.46575405374305312 51.00303507385534374, -3.46863303011474322 51.00299891130771357, -3.47012225734284563 51.00455396167470923, -3.46873241852114722 51.00614522804399087, -3.46585324512641746 51.00618139415705343, -3.4643641071446214 51.0046262910034045)))",ASL-3181,Hex
"MultiPolygon (((-3.59087156014556674 50.78735767809379098, -3.592250866917297 50.78576501114434194, -3.59511631028137701 50.78572585629292035, -3.59660264000168128 50.78727936580190772, -3.59522343940427414 50.78887208355729399, -3.59235780292007378 50.78891124156709935, -3.59087156014556674 50.78735767809379098)))",ARG-3249,Hex
"MultiPolygon (((-3.81937908842518414 50.91307380652630599, -3.82075416012221503 50.91147849248713442, -3.82362699799954253 50.91143362585360421, -3.82512493046652757 50.91298407086018329, -3.82374994361051623 50.91457943729957236, -3.82087692545277768 50.91462430825492191, -3.81937908842518414 50.91307380652630599)))",APG-3208,Hex
"MultiPolygon (((-3.81217423069707761 50.72746997952913262, -3.81354424680946291 50.72587479491252083, -3.81640571556532171 50.7258302452633103, -3.81789736420957482 50.72738087913106853, -3.81652745553756345 50.72897611283342911, -3.8136657953018025 50.72902066573090707, -3.81217423069707761 50.72746997952913262)))",APG-3267,Hex
"MultiPolygon (((-3.72556169825053463 50.82478930587231503, -3.72693743626618268 50.82319509758743692, -3.72980499780608321 50.8231526049197555, -3.73129702230558458 50.82470431251184806, -3.72992137226025111 50.82629858219544161, -3.72705361066341023 50.82634108298773157, -3.72556169825053463 50.82478930587231503)))",AQB-3237,Hex
"MultiPolygon (((-3.69802098434134008 50.89601698700582233, -3.69939973149099544 50.8944230799439552, -3.702271715986583 50.89438122106230367, -3.70376514028380699 50.89593326799761996, -3.70238646557928108 50.89752724784842286, -3.69951428571941898 50.89756911308217724, -3.69802098434134008 50.89601698700582233)))",AQI-3214,Hex
"MultiPolygon (((-3.60194397203231409 50.8596027107815658, -3.60332497612826375 50.85800991585755781, -3.6061948393204406 50.85797045418446771, -3.60768389057833616 50.85952378256794049, -3.606302995565426 50.86111662675482137, -3.6034329383064998 50.86115609387297809, -3.60194397203231409 50.8596027107815658)))",ARE-3226,Hex
"MultiPolygon (((-3.34271072578787543 50.98090772420070493, -3.34410416479455019 50.97931792868883605, -3.34698182297614855 50.97928477482702903, -3.34846623443272762 50.98084141175706918, -3.34707290055973017 50.98243125752302518, -3.34419505050224553 50.98246441648505822, -3.34271072578787543 50.98090772420070493)))",ATN-3189,Hex
"MultiPolygon (((-3.53939046722653083 50.92182356212348537, -3.54077543280238949 50.92023146346082996, -3.54364919701742709 50.92019348552846481, -3.54513818835260741 50.92174760206422235, -3.54375332841852941 50.92333975121151468, -3.54087937149594056 50.9233777333385973, -3.53939046722653083 50.92182356212348537)))",ART-3207,Hex
"MultiPolygon (((-3.62057863590747386 50.77593173433717055, -3.62195660139034636 50.77433872679070248, -3.62482131439286315 50.77429885068720239, -3.62630825337323914 50.77585197723982446, -3.6249303941869826 50.77744503601745407, -3.62206549036505843 50.77748491651946949, -3.62057863590747386 50.77593173433717055)))",AQZ-3253,Hex
"MultiPolygon (((-3.676084969313413 50.88531703869948331, -3.67746416721174052 50.88372338169242681, -3.68033547974060493 50.88368209764734473, -3.6818277897572278 50.8852344664521965, -3.68044869898503313 50.88682817280520254, -3.67757719240455083 50.88686946116941812, -3.676084969313413 50.88531703869948331)))",AQN-3218,Hex
"MultiPolygon (((-3.72590992553809386 50.83422732149893619, -3.72728595381208949 50.83263308913042522, -3.73015411048931123 50.83259057253493296, -3.73164644008238966 50.83414227876805569, -3.73027050855231934 50.8357365682094553, -3.72740215404196995 50.8357790922473427, -3.72590992553809386 50.83422732149893619)))",AQB-3234,Hex
"MultiPolygon (((-3.54986628249310376 50.84771542350362239, -3.55124871882307325 50.8461232239668206, -3.55411790749473644 50.84608504170287802, -3.55560485578227015 50.8476390511758396, -3.55422252896142732 50.84923129668212738, -3.55135314908975719 50.84926948331781915, -3.54986628249310376 50.84771542350362239)))",ARQ-3230,Hex
"MultiPolygon (((-3.65013075176599155 50.88253901579922456, -3.65151076282603348 50.88094565726252938, -3.65438194670408034 50.88090501026140089, -3.65587331128151405 50.88245771707492793, -3.65449340767586106 50.88405112420635135, -3.65162203038844302 50.88409177576666309, -3.65013075176599155 50.88253901579922456)))",AQT-3219,Hex
"MultiPolygon (((-3.77460852262245039 50.86969530550646823, -3.77598391040547199 50.86810050465119559, -3.77885418198779854 50.86805676218842365, -3.78034926020304862 50.8696078157041498, -3.77897398077099478 50.87120266746444486, -3.77610351513465536 50.87124641479861964, -3.77460852262245039 50.86969530550646823)))",APQ-3222,Hex
"MultiPolygon (((-3.81244177232861015 50.84550584018524688, -3.81381508264911373 50.84391064113532366, -3.8166837517484824 50.84386600623924579, -3.81817924815877152 50.84541655459412368, -3.81680610062009951 50.84701181544059523, -3.81393723859946077 50.84705645558250353, -3.81244177232861015 50.84550584018524688)))",APH-3230,Hex
"MultiPolygon (((-3.63308656016335929 50.76474027389409827, -3.63446377429652046 50.76314712505893567, -3.63732777048356226 50.76310695752010105, -3.63881475343598293 50.76465992922523895, -3.63743765109648942 50.76625312473449014, -3.6345734590130081 50.76629329887578024, -3.63308656016335929 50.76474027389409827)))",AQW-3256,Hex
"MultiPolygon (((-3.72336010788906435 50.76501535873063631, -3.72473421417419859 50.76342118843180629, -3.7275980908741615 50.76337880651653478, -3.72908805043743818 50.76493059021735377, -3.7277140489332643 50.7665248104386464, -3.7248499830735855 50.7665671970368777, -3.72336010788906435 50.76501535873063631)))",AQB-3256,Hex
"MultiPolygon (((-3.49376289939960216 50.84372590782226098, -3.49514714321391118 50.84213434855989533, -3.49801616872304511 50.84209753481205496, -3.4995011451509388 50.84365226788215608, -3.49811700732976982 50.84524387458404959, -3.49524778839997241 50.84528070008478551, -3.49376289939960216 50.84372590782226098)))",ASD-3232,Hex
"MultiPolygon (((-3.73160336815469584 50.75545010380253785, -3.73297691940680876 50.75385583973344694, -3.73584020110981374 50.75381325753886586, -3.73733012455655889 50.75536493541040528, -3.73595668034593453 50.75695925369882389, -3.73309320645621145 50.7570018417610882, -3.73160336815469584 50.75545010380253785)))",APZ-3259,Hex
"MultiPolygon (((-3.43709095147818466 50.96089908243330058, -3.43848056934885138 50.95930818020064379, -3.44135688748861535 50.95927271118135593, -3.44284378620190878 50.96082813905282194, -3.44145428085459493 50.96241908968936229, -3.43857776862805409 50.96245456298760956, -3.43709095147818466 50.96089908243330058)))",ASR-3195,Hex
"MultiPolygon (((-3.43021720771919236 50.87757267913889336, -3.43160461998366006 50.87598185304367604, -3.43447579817691562 50.8759465996996525, -3.43595976035238193 50.87750217025882904, -3.43457245433532199 50.87909304770992946, -3.43170108104098004 50.87912830355136151, -3.43021720771919236 50.87757267913889336)))",ASS-3221,Hex
"MultiPolygon (((-3.31956662115400869 50.92608953751066281, -3.32095925795829272 50.92450002480424587, -3.3238335591057897 50.92446747074105673, -3.32531541820486698 50.9260244266594313, -3.32392288632519772 50.92761399020804447, -3.32104839127088214 50.92764654751537279, -3.31956662115400869 50.92608953751066281)))",ATS-3206,Hex
"MultiPolygon (((-3.38597021674347243 50.98354985963258201, -3.38736224899857508 50.98195956538902607, -3.39024002352971232 50.98192534919991203, -3.39172596216945843 50.98348142356189783, -3.39033403744395168 50.98507177467930518, -3.38745606834146695 50.98510599503470786, -3.38597021674347243 50.98354985963258201)))",ATD-3188,Hex
"MultiPolygon (((-3.72718817914710332 50.86883334607155405, -3.72856517060022785 50.86723908826763818, -3.73143546474271393 50.86719651376198925, -3.73292896043979505 50.8687481923181295, -3.73155207589129567 50.87034249930678698, -3.72868158872963429 50.87038507855480418, -3.72718817914710332 50.86883334607155405)))",AQB-3223,Hex
"MultiPolygon (((-3.56247295660792807 50.96715754660841924, -3.56385842186545609 50.96556518873068597, -3.56673494339763675 50.96552662415426482, -3.56822619876632618 50.96708041353480922, -3.5668408547663244 50.96867282791879461, -3.56396413545504442 50.96871139592030886, -3.56247295660792807 50.96715754660841924)))",ARO-3192,Hex
"MultiPolygon (((-3.52430768779035741 50.988121424832336, -3.52569508087638184 50.98652950834367914, -3.52857294917209874 50.98649187475324851, -3.53006362372485727 50.98804615521009964, -3.52867633801606972 50.98963812277894192, -3.52579827101702747 50.98967575897767546, -3.52430768779035741 50.988121424832336)))",ARX-3186,Hex
"MultiPolygon (((-3.23776943953383034 50.93170670116946042, -3.23916502164591469 50.93011812395390336, -3.24203974493742297 50.93008757135586251, -3.24351908005397194 50.93164559247611578, -3.24212360251740828 50.93323422052766603, -3.23924868541966893 50.93326477653012319, -3.23776943953383034 50.93170670116946042)))",AUL-3205,Hex
"MultiPolygon (((-3.53991132192727243 50.80692775453232457, -3.54129294557090235 50.80533567043130461, -3.5441596525460759 50.80529774604914195, -3.54564493246393431 50.80685190222230574, -3.54426341394978062 50.80844403859423863, -3.54139651189376092 50.80848196602784839, -3.53991132192727243 50.80692775453232457)))",ARS-3243,Hex
"MultiPolygon (((-3.35640363222062854 50.85799424192043006, -3.35779300541977088 50.85640427407254549, -3.36066306760239408 50.85637084398167929, -3.36214395190915072 50.85792737974626476, -3.36075468988821591 50.85951740154953171, -3.3578844315368257 50.85955083372476793, -3.35640363222062854 50.85799424192043006)))",ATJ-3228,Hex
