wkt_geom,GRID_ID,Entity Type
"MultiPolygon (((-4.03633453468640369 50.94411612152989477, -4.03770297443825132 50.94251834988343575, -4.04057733430099475 50.9424681342044039, -4.04208344831799771 50.94401568425236349, -4.04071511670233274 50.94561350562965174, -4.03784056422147497 50.94566372737090632, -4.03633453468640369 50.94411612152989477)))",ANI-3197,Hex
"MultiPolygon (((-4.27030903045350296 50.87526914155912294, -4.27166745738992226 50.87366875835517988, -4.27453716040487652 50.87361285993329574, -4.27604862205308933 50.87515733829272335, -4.27469032082634293 50.87675776936661975, -4.27182042476245183 50.87681367383432729, -4.27030903045350296 50.87526914155912294)))",ALF-3218,Hex
"MultiPolygon (((-4.19986816459736723 50.9348532849181268, -4.20123070064353499 50.93325368968137923, -4.20410417856410046 50.93319948641188688, -4.20561531374676267 50.93474487359958403, -4.20425288986210788 50.93634452011422553, -4.20137921700607642 50.93639872846972594, -4.19986816459736723 50.9348532849181268)))",ALW-3199,Hex
"MultiPolygon (((-4.04151452414329437 50.86533082127279926, -4.04288057336284723 50.86373300041894652, -4.04575008161420335 50.86368272552381598, -4.04725373528882137 50.86523026663276426, -4.04588779427707124 50.86682813789863644, -4.04301809314590344 50.86687841788671705, -4.04151452414329437 50.86533082127279926)))",ANG-3222,Hex
"MultiPolygon (((-4.29092295670843793 50.94411977277209758, -4.29228260940545692 50.94251916057018548, -4.29515651261762166 50.94246271216754707, -4.2966709561211589 50.94400686715541582, -4.29531141302390829 50.94560752803664627, -4.29243731818309104 50.94566398423352638, -4.29092295670843793 50.94411977277209758)))",ALB-3196,Hex
"MultiPolygon (((-4.18943138742253396 50.80441363275473066, -4.19079059205456961 50.80281417107148201, -4.19365610729017746 50.80276030858651382, -4.19516261225297438 50.80430590115925327, -4.19380351617019098 50.80590541149057771, -4.1909378079753612 50.8059592804325888, -4.18943138742253396 50.80441363275473066)))",ALX-3241,Hex
"MultiPolygon (((-4.077313675614338 50.99218461252912959, -4.07868206829654145 50.99058637332432653, -4.08155930875527151 50.99053512549957645, -4.0830683504344103 50.99208211157971959, -4.08170007805200008 50.99368039850650547, -4.07882264178695753 50.99373165328113799, -4.077313675614338 50.99218461252912959)))",AMZ-3182,Hex
"MultiPolygon (((-4.14875727314729481 50.85553560149968177, -4.15011930089016889 50.85393659708123693, -4.15298802023009817 50.85388369637995964, -4.15449489568268859 50.85542979649921591, -4.15313296694035117 50.85702885159177811, -4.15026405399344789 50.85708175762891869, -4.14875727314729481 50.85553560149968177)))",AMH-3225,Hex
"MultiPolygon (((-4.14756260246989328 50.92323565655011208, -4.14892662213010777 50.9216366510557279, -4.15179948829038192 50.92158372844798464, -4.15330852647367355 50.92312981377464354, -4.15194461901392931 50.92472884553939849, -4.14907156163253976 50.92478177200815992, -4.14756260246989328 50.92323565655011208)))",AMI-3203,Hex
"MultiPolygon (((-3.97463599750406837 50.91369854480569046, -3.97600573626728915 50.91210148902947452, -3.97887835410222701 50.91205282470495064, -3.9803814315649193 50.91360121736059341, -3.97901179152212192 50.91519832465576911, -3.97613897431977437 50.91524698811416982, -3.97463599750406837 50.91369854480569046)))",ANW-3207,Hex
