GRID_ID,WKT
2412-TAWT_325_O_273_108,"MultiLineString ((-4.0089062722368123 50.9898980192305515, -4.0089100633544978 50.989684083565713, -4.008483159635591 50.9890211355579837, -4.0081089607133604 50.9875059495066552, -4.0086821997409574 50.9867702214157532, -4.00876446339484 50.9864776848640275, -4.0082939700125522 50.9859660383052855, -4.0073074056920497 50.9833871900542235, -4.0067736961766878 50.9825848782052873, -4.00631871019268 50.9822067842629494, -4.0053277067193482 50.9812757098301859, -4.0049732297810756 50.9797978673580303, -4.0047188002332286 50.9793584955422006, -4.0037583249679285 50.9780127327167492, -4.0036487276966071 50.977700739674539, -4.0036551084633061 50.9769226915061751, -4.0034391250440367 50.9754269090491761, -4.0027460832281232 50.9740698083597934, -4.0025120652745061 50.9733620770150182, -4.0022583027518159 50.9723211152303932, -4.0013535264652731 50.9715433096077319, -4.0009391329204034 50.9708733813220434, -4.0007850935195854 50.9707559577341272, -4.0002626015120137 50.9704968133136447, -3.99755453076894 50.969277787733958, -3.996920639434383 50.9689643248511999, -3.9942717733790634 50.9672440934018454))"
2426-TAWT_648_I_259_95,"MultiLineString ((-3.9432432775986941 50.8550427677954175, -3.9434744971904725 50.8550469128789686))"
2427-TAWT_648_I_259_95,"MultiLineString ((-3.9434744971904725 50.8550469128789686, -3.9437792997008301 50.8550749309950021))"
2428-TAWT_648_I_259_95,"MultiLineString ((-3.9437792997008301 50.8550749309950021, -3.9440842482857641 50.8551030358173506))"
2429-TAWT_648_I_259_95,"MultiLineString ((-3.9440842482857641 50.8551030358173506, -3.9457392169542511 50.8550540370029296, -3.9459796739924284 50.8551507553059494, -3.9466735456846305 50.855148890950268, -3.9475758780018348 50.8550213177295944, -3.9479112191886263 50.8550695006847562, -3.9480499684543768 50.8551224049639004, -3.9492161194445004 50.8551474429844035, -3.9508691063958272 50.8553404250559851, -3.951974485743309 50.8553017899846225, -3.9536646040547141 50.8548736414195659, -3.9552004539218455 50.8543077518738897, -3.9597860721754805 50.8529191739987141, -3.9628869736693506 50.8519522961136019, -3.9639472897451333 50.8516784917580154, -3.9645936522123613 50.8510748344688608, -3.9654756981302688 50.8505050669344598, -3.9664355767899582 50.8501379575250994, -3.9679624911661411 50.8498328670620268, -3.9716819949685966 50.848629933547457, -3.9731101068776233 50.8483151128977724, -3.9741634044621188 50.8478414023995242, -3.9767240792938425 50.8465472856583531, -3.9787138418375667 50.8458307509886183, -3.979558720994183 50.8456544412895823, -3.9796930471703802 50.8456077059521121))"
2434-TAWT_648_I_259_95,"MultiLineString ((-3.9440842482857641 50.8551030358173506, -3.9440968110324275 50.8547969506264508, -3.9441611851005951 50.8546263464332711, -3.9444086649313905 50.8540516609133491, -3.9446063072446371 50.8538707405861388, -3.9452057024526113 50.8537329461424434, -3.9459494188394859 50.8538026541604111, -3.9472822328331438 50.853552241877793, -3.9476853623291026 50.8534578228227971, -3.9472594660880378 50.8506416286374332, -3.9469851989847204 50.8504864785864044, -3.9474352064982403 50.8495330088541593, -3.9474956619452599 50.8491528249745315, -3.9474380703498024 50.847340295781656, -3.9473162759977996 50.8457802120711548, -3.9469222797495633 50.8447787740162198, -3.9466464210862209 50.8435982768386481, -3.9455827114076834 50.8404935888968552, -3.945246391088042 50.839626898689005, -3.94451456450635 50.838457327732705, -3.9428329011771726 50.8364335242872087, -3.9422203109907636 50.8359780313197476, -3.9424311605115832 50.8357850229070181, -3.9431179754787191 50.8355074600475305, -3.9443518557083115 50.8351272410844075, -3.9457729309066298 50.8348945313977225, -3.9468374991426596 50.8347877311004552, -3.9475230259614054 50.8347770072856306, -3.9482641706825041 50.8346285562047058, -3.9488862621411287 50.8345849775820824, -3.950255282979144 50.834811312489407, -3.9506882927752516 50.8349709054178476, -3.9515316570645984 50.8356626256632325, -3.951950369742729 50.8358265010106152, -3.952335609551469 50.8358893061571919, -3.9527210983250938 50.8359002121815564, -3.9556351166911301 50.8356672985547107, -3.9572526988636301 50.8356311774263077, -3.9581524431970028 50.8356925252066532, -3.959238500268035 50.8359736013102008, -3.9601044855322156 50.8358730746086991, -3.9621132838183004 50.8357303022164828, -3.9635471072376602 50.8355188389392509, -3.9639956450439322 50.8354990571563476, -3.9646351287211625 50.8355159353734933))"
2442-TAWT_648_O_263_108,"MultiLineString ((-3.9644301957268477 50.8355105527700957, -3.9639956450439322 50.8354990571563476, -3.9635471072376602 50.8355188389392509, -3.9621132838183004 50.8357303022164828, -3.9601044855322156 50.8358730746086991, -3.959238500268035 50.8359736013102008, -3.9581524431970028 50.8356925252066532, -3.9572526988636301 50.8356311774263077, -3.9556351166911301 50.8356672985547107, -3.9527210983250938 50.8359002121815564, -3.952335609551469 50.8358893061571919, -3.951950369742729 50.8358265010106152, -3.9515316570645984 50.8356626256632325, -3.9506882927752516 50.8349709054178476, -3.950255282979144 50.834811312489407, -3.9488862621411287 50.8345849775820824, -3.9482641706825041 50.8346285562047058, -3.9475230259614054 50.8347770072856306, -3.9468374991426596 50.8347877311004552, -3.9457729309066298 50.8348945313977225, -3.9443518557083115 50.8351272410844075, -3.9431179754787191 50.8355074600475305, -3.9424311605115832 50.8357850229070181, -3.9422203109907636 50.8359780313197476, -3.9428329011771726 50.8364335242872087, -3.94451456450635 50.838457327732705, -3.945246391088042 50.839626898689005, -3.9455827114076834 50.8404935888968552, -3.9466464210862209 50.8435982768386481, -3.9469222797495633 50.8447787740162198, -3.9473162759977996 50.8457802120711548, -3.9474380703498024 50.847340295781656, -3.9474956619452599 50.8491528249745315, -3.9474352064982403 50.8495330088541593, -3.9469851989847204 50.8504864785864044, -3.9464013574300902 50.8510923251955305, -3.9457556978529853 50.8515786843312654, -3.9447569021471978 50.8522240907110117, -3.9420965950046329 50.8536696324182529, -3.9411615559905702 50.8543643108183687, -3.9414387414328611 50.8545246422923967, -3.9421502354698332 50.8553590094273886))"
2450-TAWT_648_O_263_108,"MultiLineString ((-3.942769927331609 50.8563342000800276, -3.9427177398057278 50.8560724792842009, -3.9425201478420808 50.8557796972839853, -3.9421502354698332 50.8553590094273886))"
2504-TFCN_373_O_221_91,"MultiLineString ((-4.4605884214744318 50.783893436788432, -4.4632174815799672 50.7840399202861121, -4.4667758232158379 50.7849242034481421, -4.4682617782621286 50.7850917084736082, -4.4698360856657446 50.7851478610886602, -4.4731256772040426 50.7849927675609649, -4.4739297077654623 50.7852611898950244, -4.4763712407392431 50.7856533166997863, -4.4783592736327833 50.7861861722688772, -4.4809065269043318 50.7864831353936523, -4.4818799884399745 50.7869728475867959, -4.4826028637061919 50.7872933070936696, -4.4834663054999098 50.7875725418435877, -4.4855199354699273 50.7877126240436425, -4.4874313439377582 50.7879852242467962, -4.4878669496641308 50.7879771889645539, -4.4901569969288895 50.7876553198169205, -4.4925525955419783 50.7874484359638032, -4.4936678768404237 50.787416941751907, -4.4950232665995156 50.7875951000385726))"
4232-LIHO_188_O_244_100,"MultiLineString ((-4.2520178265640407 50.6805972661696842, -4.2520452338633037 50.6809838967033812, -4.2519755563274924 50.682050698001369, -4.2519261102148542 50.6822450293895912, -4.2515886550535198 50.6825505198226693, -4.2510571446390575 50.6828036352642783, -4.2498030666015936 50.683577976582086, -4.2494557603771455 50.6838940835077381, -4.2490562194620951 50.6847166712007677, -4.2486649284800002 50.6860970079141424, -4.2484565724150842 50.6864800444542709, -4.2477722323105418 50.6873196358789926, -4.2474805421091446 50.6893897891992182, -4.2471617681457507 50.6902833944641245, -4.2469157972142382 50.6903628801142645, -4.2470406079746219 50.6908531744631716, -4.2470240014452587 50.6913234408954239, -4.2461677666104274 50.6940678846306696, -4.2460810213934179 50.6946381683000808, -4.2460605497393198 50.6953330026583302, -4.2455763470283214 50.6977480954580315, -4.2454055679628517 50.699802012732448))"
