GRID_ID,WKT
9233-SDVN_23_O_287_58,"MultiLineString ((-3.5625688052428517 50.4155300674929805, -3.5618608807718291 50.4157656255066797, -3.5615809523360795 50.4158143582346341, -3.5612424612940918 50.4158073043797614, -3.5612951395707269 50.4169560399100902, -3.561387678669115 50.4172479036647232))"
9234-SDVN_23_O_287_58,"MultiLineString ((-3.5689284475001606 50.4139370846383557, -3.5679729673809919 50.4149997565228603, -3.5676690641054551 50.4151747450620533, -3.5665619458855358 50.4154091330555119, -3.5661152849890496 50.4154385388254198, -3.5650274378310645 50.4153182845668866, -3.5645780317152655 50.4151660406337001, -3.5641722756036045 50.4149970180642413, -3.5637731795670864 50.4149789153556966, -3.56357455481128 50.4150214321892705, -3.5628354496979311 50.4154377286603861, -3.5625688052428517 50.4155300674929805))"
9235-SDVN_23_O_287_58,"MultiLineString ((-3.5826187430521301 50.4143142006254834, -3.5812082700837875 50.4143074168561327, -3.5809911844839593 50.4142472324855575, -3.5810093846949296 50.4142062422634467, -3.5809460615277504 50.4140842461197494, -3.5808262846621273 50.4140422545895817, -3.5807185900169722 50.4140460577603449, -3.5805670372512446 50.4135020951158666, -3.5805808101991321 50.4134042333423551, -3.5808232525165056 50.4131059342303729, -3.5809195759061825 50.4129044734152956))"
9236-SDVN_23_O_287_58,"MultiLineString ((-3.5686679587631063 50.406634885235853, -3.5693582571573295 50.4066517442172426, -3.5698756574813348 50.4065556305952853, -3.5703576018713727 50.4062343349448838, -3.5722627578730277 50.4072428983001828, -3.5732451515337589 50.4078644949657999, -3.5736881675804764 50.4079909814546809, -3.5738101837894893 50.4078889577268541, -3.5739750792318796 50.4078797133752303))"
9237-SDVN_23_O_287_58,"MultiLineString ((-3.5620732361444656 50.4205459654668431, -3.5618466806489515 50.4196152859145812, -3.561689120279151 50.4191047400793337, -3.561670639316199 50.4179987154048561, -3.561387678669115 50.4172479036647232))"
17922-CNTY_16_O_293_55,"MultiLineString ((-3.5155792572696556 50.3835371479545202, -3.5149335491922029 50.3836303131310217, -3.5140460158492761 50.383587912414626, -3.5124336261480762 50.3837527998991561, -3.5118605708704034 50.3838681786029099, -3.5117250848872938 50.3837969272899429))"
17923-CNTY_16_O_293_55,"MultiLineString ((-3.515127279420855 50.3925141160882788, -3.5149543612133725 50.3922282199246041, -3.5146067884616059 50.3911135445044351, -3.5145228023028707 50.3906059427526642, -3.5145414735136131 50.3903089006499698, -3.5145983931451199 50.3901867614316572))"
17924-CNTY_16_O_293_55,"MultiLineString ((-3.5155891321374022 50.3891502824541604, -3.5158338307985817 50.3889249883810422, -3.5154974122194869 50.3886541590701711, -3.5145540672170994 50.3872207673715096, -3.5145367801138327 50.3870711539449374, -3.5146704357963348 50.3869054215884091))"
17925-CNTY_16_O_293_55,"MultiLineString ((-3.5152749948823878 50.3946331753720855, -3.5156720755967057 50.3944403785863884, -3.5158685586277789 50.394385293687364, -3.515913690594072 50.394124060543831, -3.5158893212427502 50.3935188145909194, -3.515127279420855 50.3925141160882788))"
17926-CNTY_16_O_293_55,"MultiLineString ((-3.5146704357963348 50.3869054215884091, -3.5148886283206973 50.3866348626719116, -3.5148920888728683 50.3863020426784658, -3.5146283856640603 50.3859727031986182, -3.5143612492896832 50.385535480995415, -3.514374765018716 50.3850766153277831, -3.5146313253256563 50.384740498395864, -3.5153005110325104 50.3844811179707364, -3.51545225827793 50.3843477388390895, -3.515404870917497 50.3841320526647465, -3.5156156201749602 50.3838462676175425, -3.5156196509572837 50.3835314328469579, -3.5155792572696556 50.3835371479545202))"
17927-CNTY_16_O_293_55,"MultiLineString ((-3.5145983931451199 50.3901867614316572, -3.5146894797646113 50.3899912869524798, -3.5155891321374022 50.3891502824541604))"
17928-CNTY_16_O_292_56,"MultiLineString ((-3.5155891321374022 50.3891502824541604, -3.5158338307985817 50.3889249883810422, -3.5154974122194869 50.3886541590701711, -3.5145540672170994 50.3872207673715096, -3.5145367801138327 50.3870711539449374, -3.5146704357963348 50.3869054215884091))"
17929-CNTY_16_O_292_56,"MultiLineString ((-3.515127279420855 50.3925141160882788, -3.5149543612133725 50.3922282199246041, -3.5146067884616059 50.3911135445044351, -3.5145228023028707 50.3906059427526642, -3.5145414735136131 50.3903089006499698, -3.5145983931451199 50.3901867614316572))"
