GRID_ID,WKT
8075-SBLB_X1_O_345_101,"MultiLineString ((-2.9385981947102917 50.8059127546121871, -2.9385726692173515 50.8058925462775548))"
8076-SBLB_X1_O_345_101,"MultiLineString ((-2.9385726692173515 50.8058925462775548, -2.9385530571772809 50.8058770565571578))"
8077-SBLB_X1_O_345_101,"MultiLineString ((-2.9385530571772809 50.8058770565571578, -2.9388385746793628 50.8049476751007703))"
8078-SBLB_X1_O_345_101,"MultiLineString ((-2.9388385746793628 50.8049476751007703, -2.9389062547944822 50.8047273424918089))"
8079-SBLB_X1_O_345_101,"MultiLineString ((-2.9389062547944822 50.8047273424918089, -2.9391632878793277 50.8043528736683996))"
8080-SBLB_X1_O_345_101,"MultiLineString ((-2.9391632878793277 50.8043528736683996, -2.9392469179909035 50.8040433822326776))"
8081-SBLB_X1_O_345_101,"MultiLineString ((-2.9392469179909035 50.8040433822326776, -2.9420473962347482 50.8051512753306866, -2.9434426320273319 50.8051583320004596, -2.9443684510847068 50.8053021830198119, -2.9451067818395487 50.8052413396479494, -2.9458409849862313 50.8052995016247451, -2.9461149416016044 50.8052455680651533, -2.9466699500305027 50.8046952788808994, -2.9478341362026934 50.8045134197966632, -2.9487482455436145 50.8047657861366773, -2.9500893893088369 50.8048633129342662, -2.9505179360539948 50.8053292490601436, -2.9505860411786187 50.8055941649366147, -2.9505598733147234 50.8058153348503794, -2.9506827214946418 50.8059733276896281, -2.9512024808303963 50.8064711613641578, -2.9517416497335782 50.8068270154043091, -2.9519037730726776 50.8071224578285268, -2.9518239283402377 50.8073839052095693, -2.951599605768275 50.8078273804822018, -2.9515280603046792 50.8082110637237818, -2.9515447210781693 50.8088915127300567, -2.9518216905810974 50.8091736965307916, -2.9525803804779098 50.8091343124490038, -2.9539437968057833 50.8092804440746804, -2.9542214242111191 50.8093850966163245, -2.9544433335495404 50.8096877794503143, -2.9546123752274602 50.8097641834281859, -2.955111599820929 50.8097380596390309, -2.9562885490020667 50.8095441410684927, -2.9569163614386249 50.8096151568692136))"
8082-SBLB_X1_O_345_101,"MultiLineString ((-2.9995332440301743 50.8061316938782213, -2.9993626558662227 50.8060387293197806))"
8083-SBLB_X1_O_345_101,"MultiLineString ((-2.9993626558662227 50.8060387293197806, -2.9992029810330494 50.8059516963220972))"
8084-SBLB_X1_O_345_101,"MultiLineString ((-2.9992029810330494 50.8059516963220972, -2.9989880246788378 50.8058345604714461))"
8085-SBLB_X1_O_345_101,"MultiLineString ((-2.9989880246788378 50.8058345604714461, -2.9988837902812087 50.8057983121445602))"
8086-SBLB_X1_O_345_101,"MultiLineString ((-2.9988837902812087 50.8057983121445602, -2.9985629386402097 50.805686758617739))"
8087-SBLB_X1_O_345_101,"MultiLineString ((-2.9985629386402097 50.805686758617739, -2.9984436908333665 50.8056452426436138))"
