GRID_ID,WKT
33635-SDVN_E_O_290_93,"MultiLineString ((-3.5574917167171938 50.7237023535923726, -3.5564711294785902 50.7234544305471431, -3.556232102742745 50.7233599518315827, -3.5558813992683391 50.7232045480136549, -3.5547116931070262 50.7225366446437818, -3.5548698265463967 50.7224346176135583, -3.5549255524429468 50.722273429824682, -3.554890359635587 50.7220620116512038, -3.5549063818450577 50.7218720569684152))"
33636-SDVN_E_O_290_93,"MultiLineString ((-3.5330438595847666 50.7222435514816539, -3.5321568650226345 50.7229419242748847, -3.5316563604516329 50.7232429496452113, -3.5298661520831938 50.7242400958254365, -3.5288114666427619 50.724743808543586))"
33637-SDVN_E_O_290_93,"MultiLineString ((-3.5605858923640663 50.7257857537222137, -3.5598638858625864 50.7258249254369176))"
33638-SDVN_E_O_290_93,"MultiLineString ((-3.5598638858625864 50.7258249254369176, -3.5590759721801661 50.7258677522278134))"
33639-SDVN_E_O_290_93,"MultiLineString ((-3.5590759721801661 50.7258677522278134, -3.5589855907299532 50.725863924525143))"
33640-SDVN_E_O_290_93,"MultiLineString ((-3.5589855907299532 50.725863924525143, -3.5588950676691016 50.7258600986459314))"
33641-SDVN_E_O_290_93,"MultiLineString ((-3.5588950676691016 50.7258600986459314, -3.5588630889335331 50.7258571087100236))"
33642-SDVN_E_O_290_93,"MultiLineString ((-3.5588630889335331 50.7258571087100236, -3.5588312548095553 50.7258542067672877))"
33643-SDVN_E_O_290_93,"MultiLineString ((-3.5588312548095553 50.7258542067672877, -3.5582271138846386 50.7258015787398264))"
33644-SDVN_E_O_290_93,"MultiLineString ((-3.5256719824056701 50.7261127571186492, -3.5247737202293496 50.7266843398822829, -3.5241960979929865 50.7270048459244194))"
33645-SDVN_E_O_290_93,"MultiLineString ((-3.5509459759305169 50.7332078607836436, -3.5513656884543532 50.7331846156240189, -3.5515182312894047 50.733083656389681, -3.5515409157409334 50.7329124769332083, -3.5510162336655084 50.7329014717006785, -3.5502578143073165 50.7329315249707804, -3.5498496979282286 50.7329939181652207))"
33646-SDVN_E_O_290_93,"MultiLineString ((-3.5557596173295916 50.726336531210201, -3.5554962077443797 50.7265462901137809))"
33647-SDVN_E_O_290_93,"MultiLineString ((-3.5554962077443797 50.7265462901137809, -3.5551580064266197 50.726816112285718))"
33648-SDVN_E_O_290_93,"MultiLineString ((-3.5551580064266197 50.726816112285718, -3.554819801258895 50.7270859335289686))"
