UniqueID,District,Entity Type,WKT
29389-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.0596201307463726 51.0824324637070717, -4.0589199838857271 51.0818501462091561, -4.0585035580604263 51.0813210207323323, -4.058187269134379 51.0803815360250155))"
29390-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.233230965512945 51.1266938492797181, -4.2321036333894932 51.1268445839878325, -4.2313722669135325 51.1270259234543332))"
29391-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.1806318091601211 51.1118546033440921, -4.179970879689038 51.1135414478622607, -4.1790348069583692 51.1133664267908472))"
29392-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.2303392194686582 51.134052444714591, -4.2302959878755155 51.1340458193057614))"
29393-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.2282127797305442 51.1330241899667044, -4.2290039682561718 51.1332692053811684))"
29394-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.2300062702443642 51.1340014180438658, -4.2302743058259118 51.1340424961678579))"
29395-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.2290167214956069 51.1280118823833476, -4.2274121732562975 51.1285990966871893, -4.2258913560947189 51.1290702912920381, -4.2255473903458132 51.1292470022490235, -4.2245551867283622 51.1299044430739258, -4.2244044791671076 51.1304375269967082))"
29396-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.2162888353091814 51.1178707758476492, -4.2133761277943647 51.1175739363265365, -4.21082116170503 51.1175823702346861, -4.2079971825561362 51.1174272001762944, -4.2061542006193395 51.1174403341149812, -4.20552306261881 51.1174107870255412, -4.204966832517699 51.1173398912507224, -4.2043831611991864 51.1173138492655639, -4.2007797287784729 51.1174378891002092, -4.198086048410838 51.1175042341697434, -4.1971718322294 51.1175798846066343, -4.1960403862296065 51.1177633966609264, -4.1949280953321813 51.1177302409409506, -4.1939073585730959 51.1175695350149226, -4.1933959246911545 51.1174153610202069, -4.1929930642799844 51.1172273999477582, -4.1922448585239653 51.1166929150602698, -4.1919096223759107 51.1165356986788595, -4.1907872486353526 51.1162072515773431, -4.1893289159087086 51.1155908162689485, -4.1883139953674373 51.1148655118547666, -4.1865425076399649 51.1140759332000201, -4.1854944472319131 51.1137607957327234, -4.1847323658730744 51.1134348166765378, -4.1812230818873735 51.111214905502429, -4.1809014805256375 51.1114638254724554, -4.1806649592170162 51.1117688960755032, -4.1806318091601211 51.1118546033440921))"
29397-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.1717978352355658 51.1094590137628231, -4.1725615182797009 51.1095739275390102, -4.174714043936647 51.1098187186208008, -4.1743871846361555 51.1109775688305703))"
29398-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.2387604192809913 51.1259348462761096, -4.2386007541071606 51.1260053238283732, -4.2380126610419779 51.1261772131119443, -4.2364459498602649 51.1265110976158397, -4.233230965512945 51.1266938492797181))"
29399-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.2162888353091814 51.1178707758476492, -4.2168616201592819 51.1179355156795197, -4.2192717299688782 51.1185623177626169, -4.2199999539016124 51.118613419814551, -4.2207822271942383 51.1186399140577805))"
29400-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.1607154672376812 51.1075528379975239, -4.1602018841582389 51.1067915396325461, -4.1598803127467487 51.1063689383695134, -4.1596393060234167 51.1059705691035759, -4.159132081571018 51.1047828933661634, -4.1587664669816506 51.1042270083641341, -4.1578364493134696 51.1031741268805817, -4.1573939084564238 51.1024373822968556))"
29401-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.111374683139295 51.0947032630926046, -4.1156422716239289 51.0950688074644646, -4.122718655857458 51.0948085393222087, -4.125175427893006 51.0949941196046566, -4.1273443209528446 51.0946671296913237, -4.12812899631151 51.0946207346232555, -4.1290544334780872 51.0944549430953572, -4.1308656960505958 51.0943928783075947, -4.134138848004576 51.0945008746508833, -4.1356201732651341 51.0944779351620326))"
29402-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.1984297328534099 51.1358220421725989, -4.1993982890956332 51.1355982849998227, -4.2007575474676999 51.1351343516987882, -4.2016904775342523 51.1346546901853785, -4.2025568312648041 51.1339839917518049, -4.2029330025760014 51.1337965804695074, -4.204427769728416 51.1335715289028485, -4.2049025658032946 51.1333242425374408, -4.2058309905579154 51.1326678183993266, -4.2064071271958658 51.1319561611240943, -4.2067818438529221 51.1313313149727264, -4.2065907637755569 51.1309212157968531, -4.2065981887637749 51.130777177635089, -4.2067444987711538 51.130686097966894, -4.2070470085818394 51.1307664721950417))"
29403-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.0563005544592663 51.0785642547001615, -4.0562694746381052 51.0785197604035659, -4.0563391419760171 51.0782910885135948, -4.0567888247499866 51.0781774996119253, -4.0572647045327477 51.0781138113378361, -4.0580878086673637 51.0781726125320077, -4.0587349554659067 51.078278127029364, -4.0589292477378773 51.0782616627858204, -4.0592348113316721 51.078124252992815, -4.0593583111552354 51.0780407749367242, -4.0607903771990763 51.0769827995636732, -4.0611097493013277 51.0767805676980373, -4.0616777954708603 51.0766637411112541))"
29404-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.1407719073821152 51.0953233408629117, -4.1392684531030186 51.0948943491801586, -4.1388578136973804 51.0948041058775857, -4.1368511301169937 51.0944969041903079, -4.1368255814916433 51.0943919664888995, -4.1367377346336163 51.0943328661446259, -4.1366135351214171 51.0943061778325287))"
29405-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.1366135351214171 51.0943061778325287, -4.1366215395688588 51.0942412776054624))"
29406-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.1366215395688588 51.0942412776054624, -4.1366296866965007 51.0941763747680184))"
29407-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.1366296866965007 51.0941763747680184, -4.136643060332589 51.0940173033807739))"
29408-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.136643060332589 51.0940173033807739, -4.1366565807352007 51.0938583192393168))"
29409-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.1366565807352007 51.0938583192393168, -4.1366587315719938 51.0938337274010692))"
29410-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.1366587315719938 51.0938337274010692, -4.1366607355641314 51.0938090483118827))"
29411-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.1366607355641314 51.0938090483118827, -4.1366691837548606 51.0937104139860665))"
29412-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.1366691837548606 51.0937104139860665, -4.1366774892171874 51.0936117822676508))"
29413-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.1366774892171874 51.0936117822676508, -4.1367044587985191 51.0934842995640182))"
29414-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.1367044587985191 51.0934842995640182, -4.13673128968661 51.0933569093220044))"
29415-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.13673128968661 51.0933569093220044, -4.1367662122310849 51.0933430501298531))"
29416-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.1367662122310849 51.0933430501298531, -4.136800996200737 51.0933292833970469))"
29417-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.136800996200737 51.0933292833970469, -4.1368093424588235 51.0933249163714009))"
29418-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.1356201732651341 51.0944779351620326, -4.1363502894772175 51.0944666700565051, -4.1363782028626375 51.0943844079730098, -4.1365022167674406 51.0943141490080137, -4.1366135351214171 51.0943061778325287))"
29419-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.1635623620216808 51.1087579415804782, -4.1631284409125193 51.108784170096051, -4.1624603386337125 51.1087247657087005, -4.1615630777121977 51.1084755143927438, -4.1613371590721915 51.1084775344309534, -4.1607154672376812 51.1075528379975239))"
29420-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.0695260416875279 51.0846926321257655, -4.0689391761201152 51.0845372409254779, -4.0671727911632551 51.0841300870601387))"
29421-SDVN_21C_I_255_133,North Devon,Bus Routes,"MultiLineString ((-4.2313722669135325 51.1270259234543332, -4.2310219077763405 51.1271303740173479, -4.2307664343337459 51.1272949788627784, -4.2302608399210815 51.12754260179738, -4.2290167214956069 51.1280118823833476))"
50727-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2313722669135325 51.1270259234543332, -4.2310219077763405 51.1271303740173479, -4.2307664343337459 51.1272949788627784, -4.2302608399210815 51.12754260179738, -4.2290167214956069 51.1280118823833476))"
50728-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.0695260416875279 51.0846926321257655, -4.0689391761201152 51.0845372409254779, -4.0671727911632551 51.0841300870601387))"
50729-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.228016818040869 51.1329635031081651, -4.2290039682561718 51.1332692053811684))"
50730-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2290039682561718 51.1332692053811684, -4.2290983293593989 51.1333467300155746))"
50731-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2290983293593989 51.1333467300155746, -4.2297188250620872 51.1338564378241287))"
50732-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2297188250620872 51.1338564378241287, -4.2300062702443642 51.1340014180438658))"
50733-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2300062702443642 51.1340014180438658, -4.2302959878755155 51.1340458193057614))"
50734-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2359802558024127 51.1341589398737, -4.2357769757842414 51.1341700698929884))"
50735-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2357769757842414 51.1341700698929884, -4.2354116278107563 51.1342651954241276))"
50736-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2354116278107563 51.1342651954241276, -4.2352898759319961 51.1343222053225261))"
50737-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2352898759319961 51.1343222053225261, -4.2351682665630133 51.1343792123671861))"
50738-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2351682665630133 51.1343792123671861, -4.2347462585036331 51.1345502466741024))"
50739-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2347462585036331 51.1345502466741024, -4.2345544588125872 51.1346279313748795))"
50740-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2345544588125872 51.1346279313748795, -4.2342818902329906 51.1346433947745425))"
50741-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2342818902329906 51.1346433947745425, -4.233793731740394 51.1346376159955227))"
50742-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.233793731740394 51.1346376159955227, -4.2335934098776971 51.1346098765125632))"
50743-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2335934098776971 51.1346098765125632, -4.2329161811497773 51.1345162413381118))"
50744-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2329161811497773 51.1345162413381118, -4.2325655425964301 51.1344631315493743))"
50745-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2325655425964301 51.1344631315493743, -4.2322149048213618 51.1344100207011678))"
50746-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2322149048213618 51.1344100207011678, -4.2320789948359954 51.1343869842909129))"
50747-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2320789948359954 51.1343869842909129, -4.2319432277970543 51.1343639449941563))"
50748-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2319432277970543 51.1343639449941563, -4.2318422090996783 51.1343530130445529))"
50749-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2318422090996783 51.1343530130445529, -4.2317411947816153 51.1343421708612453))"
50750-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2317411947816153 51.1343421708612453, -4.2312195389963314 51.1341960001032163))"
50751-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2312195389963314 51.1341960001032163, -4.2310171069936748 51.1341392469416789))"
50752-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2310171069936748 51.1341392469416789, -4.2306723078857322 51.1341033778502378))"
50753-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2306723078857322 51.1341033778502378, -4.2303392194686582 51.134052444714591))"
50754-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2303392194686582 51.134052444714591, -4.2302743058259118 51.1340424961678579))"
50755-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.1519112721405076 51.0992716345654259, -4.1500657985957687 51.0987368307119709, -4.1466934583309722 51.0976331677031936, -4.1438181799205651 51.0963442861934354, -4.14258478069803 51.0958791846470106, -4.1420587203583779 51.0955602928127135, -4.1419930258809758 51.0955974714766725, -4.1418723131786699 51.0956123651493854, -4.1417684822725116 51.0955815315769755, -4.1417125861852933 51.0955000847306096, -4.1411184071841589 51.0954222066991335, -4.1407719073821152 51.0953233408629117))"
50756-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.1669447020018566 51.1088461707498638, -4.1657770713897975 51.1086901460578105, -4.16490471663493 51.1086592732196081, -4.1640047301863028 51.1087004946947374, -4.1635623620216808 51.1087579415804782))"
50757-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.224724262762809 51.131162418582349, -4.2247605459101534 51.1311998493788309))"
50758-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2247605459101534 51.1311998493788309, -4.2249171135983996 51.1313614530546872))"
50759-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2249171135983996 51.1313614530546872, -4.2251188043198082 51.1319649557662856))"
50760-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2251188043198082 51.1319649557662856, -4.2253203621278921 51.132568550629621))"
50761-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2253203621278921 51.132568550629621, -4.2253294863091915 51.1326096578423304))"
50762-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2253294863091915 51.1326096578423304, -4.2253386148298446 51.1326508549083911))"
50763-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2253386148298446 51.1326508549083911, -4.2254548578349054 51.1326515195596727))"
50764-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2254548578349054 51.1326515195596727, -4.2255712479721819 51.132652271230306))"
50765-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2255712479721819 51.132652271230306, -4.2263967026711065 51.1326575952128835))"
50766-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2263967026711065 51.1326575952128835, -4.2264285794780303 51.1326605854543885))"
50767-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2264285794780303 51.1326605854543885, -4.2272768086201822 51.1327411061801271))"
50768-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2272768086201822 51.1327411061801271, -4.2275870213688052 51.1328337648580273))"
50769-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2275870213688052 51.1328337648580273, -4.2278970925477752 51.1329264254296447))"
50770-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2278970925477752 51.1329264254296447, -4.228016818040869 51.1329635031081651))"
50771-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.1984297328534099 51.1358220421725989, -4.197171574255723 51.1361043228130896, -4.1965605695539603 51.1362843467159607, -4.1960606473398911 51.1365550046654675, -4.1955834908329068 51.1364650384831663, -4.1957298970974986 51.1361793491986205, -4.1956272347360377 51.135921380993004))"
50772-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2070470085818394 51.1307664721950417, -4.2081362616124656 51.1309019212840923, -4.2094362088551485 51.1309068543872769, -4.2113214059320256 51.1307517673440941, -4.2137426793859403 51.1303175877695537, -4.2143549262740896 51.1301307039880299, -4.2145267206715067 51.1301364427614544, -4.2151867274363601 51.1303083953264235, -4.2161287698103598 51.1304897465387853, -4.2174329951891076 51.1306438039452971, -4.2197361883487989 51.1306575526977838, -4.2199582443123251 51.130986909648513, -4.2210112936734747 51.1310086333417004, -4.2217787455161568 51.130916970897573, -4.2226700151905456 51.1307130461382044, -4.2233074599247207 51.1306555935294114, -4.2236559933263322 51.1306449156083502, -4.2242645034165704 51.1307259711108628))"
50773-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2242645034165704 51.1307259711108628, -4.2244342451137928 51.130882198279707))"
50774-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2244342451137928 51.130882198279707, -4.2246039836630889 51.1310383353402216))"
50775-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2246039836630889 51.1310383353402216, -4.224679106314384 51.13111583384174))"
50776-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.0671727911632551 51.0841300870601387, -4.0647335660288437 51.0835937481570639, -4.0629367301074097 51.0831570135205837, -4.0625994236886163 51.0830500097832783, -4.0618749203273534 51.0827318356128757, -4.0617673204325104 51.0827074732541675, -4.0615576415203725 51.0826801453235646, -4.0611510861352338 51.0828492008880062, -4.0610195275392282 51.0829539575866178, -4.0607354294958915 51.082942060634231, -4.0605970621773801 51.0829129336553507, -4.0603227901036032 51.0828458221501691, -4.0599890542586534 51.082725797333886, -4.0596201307463726 51.0824324637070717))"
50777-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.0776467866687662 51.0868583089007302, -4.0775870722288952 51.0868280480786723))"
50778-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.0775870722288952 51.0868280480786723, -4.0772748215424954 51.0866697379271031))"
50779-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.0772748215424954 51.0866697379271031, -4.0770212420362624 51.0865428506116999))"
50780-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.0770212420362624 51.0865428506116999, -4.0767676598924485 51.0864158728680167))"
50781-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.0767676598924485 51.0864158728680167, -4.0767237102470313 51.0863942601695413))"
50782-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.0767237102470313 51.0863942601695413, -4.0766797606426062 51.0863726474541195))"
50783-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.0766797606426062 51.0863726474541195, -4.076661578901204 51.0863875400877703))"
50784-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.076661578901204 51.0863875400877703, -4.0766432504406556 51.0864023453909155))"
50785-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.0766432504406556 51.0864023453909155, -4.0758606683323482 51.0864200287046515, -4.0747759176033211 51.0860928654801469, -4.0738697320464805 51.0858531776175937, -4.0728668416846618 51.085548646498772, -4.0715969747297214 51.0851968581670235, -4.0695260416875279 51.0846926321257655))"
50786-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.224679106314384 51.13111583384174, -4.2246904717257925 51.1311275583948728))"
50787-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2246904717257925 51.1311275583948728, -4.2247605459101534 51.1311998493788309))"
50788-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2278970925477752 51.1329264254296447, -4.2282127797305442 51.1330241899667044))"
50789-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.1717978352355658 51.1094590137628231, -4.1696691845344658 51.1090960501738323, -4.1685379491861161 51.1089859205167798, -4.1673891336870161 51.1089060546212082, -4.1669447020018566 51.1088461707498638))"
50790-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.1743871846361555 51.1109775688305703, -4.1743357265308569 51.111224534827123, -4.1742814582278527 51.1118914315264945, -4.1743053437766351 51.1128200271522815, -4.1762956861456377 51.1129843691290375))"
50791-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.111374683139295 51.0947032630926046, -4.1053013561542606 51.0939063573169534, -4.104574714707339 51.0937705618558979))"
50792-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2207822271942383 51.1186399140577805, -4.2224769715922212 51.1188136622513127, -4.2242945266570286 51.1192129363934953, -4.2259656505418182 51.1194965247015105, -4.230095151018582 51.1198045190564372, -4.2337456051206059 51.1204243446174544, -4.2349604295482628 51.1206612176743604, -4.2392736183427013 51.1218883345382054, -4.240288453772167 51.1223646222132189, -4.240683631160028 51.1226398099026937, -4.2404610425590095 51.1233377615522286, -4.2405391631244296 51.1242251125522102, -4.240422906452058 51.1249911767023946, -4.2400081889834 51.1252810778644502, -4.2393952844085838 51.1256546389328079, -4.2387604192809913 51.1259348462761096))"
50793-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.1762956861456377 51.1129843691290375, -4.1778593401372044 51.1131517297743301, -4.1783103713513947 51.1132146433289094, -4.1790348069583692 51.1133664267908472))"
50794-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.0565359719159879 51.0789015758158982, -4.0566497123568563 51.0790646396935273, -4.0563576251556617 51.0791585466331881, -4.0564376078880811 51.079271896061762, -4.0569966893225846 51.0798411465193851, -4.0573555488791415 51.0799745872975492, -4.058076751296813 51.0801654091015322, -4.058158084971625 51.0802704595665062, -4.058187269134379 51.0803815360250155))"
50795-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.1573939084564238 51.1024373822968556, -4.1572230661890668 51.1021528966760457, -4.1573031318794227 51.1018415889242448, -4.1569485457448412 51.1016411919498026, -4.1566270828535554 51.1012777581539837, -4.1559731894611636 51.100830521597814, -4.1552716742707512 51.1004984685591452, -4.153537468087686 51.0997860406088336, -4.1519112721405076 51.0992716345654259))"
50796-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.1635623620216808 51.1087579415804782, -4.1631284409125193 51.108784170096051, -4.1624603386337125 51.1087247657087005, -4.1615630777121977 51.1084755143927438, -4.1613371590721915 51.1084775344309534, -4.1607154672376812 51.1075528379975239))"
50797-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.1356201732651341 51.0944779351620326, -4.1363502894772175 51.0944666700565051, -4.1363782028626375 51.0943844079730098, -4.1365022167674406 51.0943141490080137, -4.1366135351214171 51.0943061778325287))"
50798-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.1366135351214171 51.0943061778325287, -4.1366215395688588 51.0942412776054624))"
50799-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.1366215395688588 51.0942412776054624, -4.1366296866965007 51.0941763747680184))"
50800-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.1366296866965007 51.0941763747680184, -4.136643060332589 51.0940173033807739))"
50801-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.136643060332589 51.0940173033807739, -4.1366565807352007 51.0938583192393168))"
50802-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.1366565807352007 51.0938583192393168, -4.1366587315719938 51.0938337274010692))"
50803-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.1366587315719938 51.0938337274010692, -4.1366607355641314 51.0938090483118827))"
50804-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.1366607355641314 51.0938090483118827, -4.1366691837548606 51.0937104139860665))"
50805-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.1366691837548606 51.0937104139860665, -4.1366774892171874 51.0936117822676508))"
50806-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.1366774892171874 51.0936117822676508, -4.1367044587985191 51.0934842995640182))"
50807-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.1367044587985191 51.0934842995640182, -4.13673128968661 51.0933569093220044))"
50808-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.13673128968661 51.0933569093220044, -4.1367662122310849 51.0933430501298531))"
50809-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.1367662122310849 51.0933430501298531, -4.136800996200737 51.0933292833970469))"
50810-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.136800996200737 51.0933292833970469, -4.1368093424588235 51.0933249163714009))"
50811-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.1407719073821152 51.0953233408629117, -4.1392684531030186 51.0948943491801586, -4.1388578136973804 51.0948041058775857, -4.1368511301169937 51.0944969041903079, -4.1368255814916433 51.0943919664888995, -4.1367377346336163 51.0943328661446259, -4.1366135351214171 51.0943061778325287))"
50812-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2162888353091814 51.1178707758476492, -4.2133761277943647 51.1175739363265365, -4.21082116170503 51.1175823702346861, -4.2079971825561362 51.1174272001762944, -4.2061542006193395 51.1174403341149812, -4.20552306261881 51.1174107870255412, -4.204966832517699 51.1173398912507224, -4.2043831611991864 51.1173138492655639, -4.2007797287784729 51.1174378891002092, -4.198086048410838 51.1175042341697434, -4.1971718322294 51.1175798846066343, -4.1960403862296065 51.1177633966609264, -4.1949280953321813 51.1177302409409506, -4.1939073585730959 51.1175695350149226, -4.1933959246911545 51.1174153610202069, -4.1929930642799844 51.1172273999477582, -4.1922448585239653 51.1166929150602698, -4.1919096223759107 51.1165356986788595, -4.1907872486353526 51.1162072515773431, -4.1893289159087086 51.1155908162689485, -4.1883139953674373 51.1148655118547666, -4.1865425076399649 51.1140759332000201, -4.1854944472319131 51.1137607957327234, -4.1847323658730744 51.1134348166765378, -4.1812230818873735 51.111214905502429, -4.1809014805256375 51.1114638254724554, -4.1806649592170162 51.1117688960755032, -4.1806318091601211 51.1118546033440921))"
50813-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2290167214956069 51.1280118823833476, -4.2274121732562975 51.1285990966871893, -4.2258913560947189 51.1290702912920381, -4.2255473903458132 51.1292470022490235, -4.2245551867283622 51.1299044430739258, -4.2244044791671076 51.1304375269967082))"
50814-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2282127797305442 51.1330241899667044, -4.2290039682561718 51.1332692053811684))"
50815-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2300062702443642 51.1340014180438658, -4.2302743058259118 51.1340424961678579))"
50816-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.2303392194686582 51.134052444714591, -4.2302959878755155 51.1340458193057614))"
50817-SDVN_21C_I_256_133,North Devon,Bus Routes,"MultiLineString ((-4.1806318091601211 51.1118546033440921, -4.179970879689038 51.1135414478622607, -4.1790348069583692 51.1133664267908472))"
